onset	duration	trial_type	response_time	sample	value	trial_index	txt_label	txt_onset_log_s	merge_note
1389.6601562500	n/a	response	n/a	355753.0000000000	4	17	key_status_2	1380.9000	aligned_by_order
1465.0507812500	n/a	stimulus	n/a	375053.0000000000	128	18	MW_question	1456.3000	stimulus_value_128_is_MW_prompt_in_EEG
1467.6757812500	n/a	response	n/a	375725.0000000000	2	18	key_status_1	1458.9000	aligned_by_order
1469.9335937500	n/a	response	n/a	376303.0000000000	4	18	key_status_2	1461.1000	aligned_by_order
1481.1015625000	n/a	stimulus	n/a	379162.0000000000	128	19	MW_question	1472.3000	stimulus_value_128_is_MW_prompt_in_EEG
1484.9140625000	n/a	response	n/a	380138.0000000000	2	19	key_status_1	1476.1000	aligned_by_order
1487.1328125000	n/a	response	n/a	380706.0000000000	4	19	key_status_2	1478.3000	aligned_by_order
1642.3203125000	n/a	stimulus	n/a	420434.0000000000	128	20	MW_question	1633.5000	stimulus_value_128_is_MW_prompt_in_EEG
1644.9531250000	n/a	response	n/a	421108.0000000000	4	20	key_status_1	1636.2000	aligned_by_order
1647.6484375000	n/a	response	n/a	421798.0000000000	2	20	key_status_2	1638.8000	aligned_by_order
1757.9375000000	n/a	stimulus	n/a	450032.0000000000	128	21	MW_question	1749.2000	stimulus_value_128_is_MW_prompt_in_EEG
1762.0039062500	n/a	response	n/a	451073.0000000000	4	21	key_status_1	1753.2000	aligned_by_order
1764.3710937500	n/a	response	n/a	451679.0000000000	2	21	key_status_2	1755.5000	aligned_by_order
1907.0507812500	n/a	stimulus	n/a	488205.0000000000	128	22	MW_question	1898.3000	stimulus_value_128_is_MW_prompt_in_EEG
1910.9882812500	n/a	response	n/a	489213.0000000000	4	22	key_status_1	1902.2000	aligned_by_order
1913.1093750000	n/a	response	n/a	489756.0000000000	8	22	key_status_2	1904.3000	aligned_by_order
1947.4687500000	n/a	stimulus	n/a	498552.0000000000	128	23	MW_question	1938.7000	stimulus_value_128_is_MW_prompt_in_EEG
1952.4296875000	n/a	response	n/a	499822.0000000000	2	23	key_status_1	1943.6000	aligned_by_order
1955.5664062500	n/a	response	n/a	500625.0000000000	4	23	key_status_2	1946.7000	aligned_by_order
2103.9531250000	n/a	stimulus	n/a	538612.0000000000	128	24	MW_question	2095.1000	stimulus_value_128_is_MW_prompt_in_EEG
2106.7539062500	n/a	response	n/a	539329.0000000000	2	24	key_status_1	2097.9000	aligned_by_order
2109.5117187500	n/a	response	n/a	540035.0000000000	4	24	key_status_2	2100.7000	aligned_by_order
2258.8945312500	n/a	stimulus	n/a	578277.0000000000	128	25	MW_question	2250.1000	stimulus_value_128_is_MW_prompt_in_EEG
2261.6093750000	n/a	response	n/a	578972.0000000000	4	25	key_status_1	2252.8000	aligned_by_order
2266.6640625000	n/a	response	n/a	580266.0000000000	2	25	key_status_2	2257.8000	aligned_by_order
2325.2265625000	n/a	stimulus	n/a	595258.0000000000	128	26	MW_question	2316.4000	stimulus_value_128_is_MW_prompt_in_EEG
2329.1679687500	n/a	response	n/a	596267.0000000000	2	26	key_status_1	2320.3000	aligned_by_order
2331.3476562500	n/a	response	n/a	596825.0000000000	4	26	key_status_2	2322.5000	aligned_by_order
2440.8867187500	n/a	stimulus	n/a	624867.0000000000	128	27	MW_question	2432.1000	stimulus_value_128_is_MW_prompt_in_EEG
2446.0156250000	n/a	response	n/a	626180.0000000000	4	27	key_status_1	2437.1000	aligned_by_order
2449.4179687500	n/a	response	n/a	627051.0000000000	4	27	key_status_2	2440.5000	aligned_by_order
2569.9531250000	n/a	stimulus	n/a	657908.0000000000	128	28	MW_question	2561.1000	stimulus_value_128_is_MW_prompt_in_EEG
2572.6992187500	n/a	response	n/a	658611.0000000000	2	28	key_status_1	2563.8000	aligned_by_order
2574.7734375000	n/a	response	n/a	659142.0000000000	8	28	key_status_2	2565.9000	aligned_by_order
2659.7382812500	n/a	stimulus	n/a	680893.0000000000	128	29	MW_question	2650.9000	stimulus_value_128_is_MW_prompt_in_EEG
2666.3515625000	n/a	response	n/a	682586.0000000000	8	29	key_status_1	2655.4000	txt_key0_present_in_eeg_rare
2728.3398437500	n/a	stimulus	n/a	698455.0000000000	128	30	MW_question	2719.5000	stimulus_value_128_is_MW_prompt_in_EEG
2735.2382812500	n/a	response	n/a	700221.0000000000	8	30	key_status_1	2723.6000	txt_key0_present_in_eeg_rare
2811.0976562500	n/a	stimulus	n/a	719641.0000000000	128	31	MW_question	2802.2000	stimulus_value_128_is_MW_prompt_in_EEG
2818.0078125000	n/a	response	n/a	721410.0000000000	4	31	key_status_1	2805.6000	txt_key0_present_in_eeg_rare
2871.9140625000	n/a	stimulus	n/a	735210.0000000000	128	32	MW_question	2863.1000	stimulus_value_128_is_MW_prompt_in_EEG
2875.3125000000	n/a	response	n/a	736080.0000000000	2	32	key_status_1	2866.4000	aligned_by_order
2879.8515625000	n/a	response	n/a	737242.0000000000	4	32	key_status_2	2871.0000	aligned_by_order
2888.3750000000	n/a	stimulus	n/a	739424.0000000000	128	33	MW_question	2879.5000	stimulus_value_128_is_MW_prompt_in_EEG
2896.0507812500	n/a	response	n/a	741389.0000000000	2	33	key_status_1	2882.2000	txt_key0_present_in_eeg_rare
2909.2695312500	n/a	stimulus	n/a	744773.0000000000	128	34	MW_question	2900.4000	stimulus_value_128_is_MW_prompt_in_EEG
2916.3437500000	n/a	response	n/a	746584.0000000000	2	34	key_status_1	2903.4000	txt_key0_present_in_eeg_rare
2957.5312500000	n/a	stimulus	n/a	757128.0000000000	128	35	MW_question	2948.7000	stimulus_value_128_is_MW_prompt_in_EEG
2966.0625000000	n/a	response	n/a	759312.0000000000	2	35	key_status_1	2953.1000	txt_key0_present_in_eeg_rare
3067.7890625000	n/a	stimulus	n/a	785354.0000000000	128	36	MW_question	3058.9000	stimulus_value_128_is_MW_prompt_in_EEG
3087.0234375000	n/a	response	n/a	790278.0000000000	4	36	key_status_1	3063.3000	txt_key0_present_in_eeg_rare
3212.3398437500	n/a	stimulus	n/a	822359.0000000000	128	37	MW_question	3203.5000	stimulus_value_128_is_MW_prompt_in_EEG
3218.1367187500	n/a	response	n/a	823843.0000000000	8	37	key_status_1	3206.0000	txt_key0_present_in_eeg_rare
3241.1679687500	n/a	stimulus	n/a	829739.0000000000	128	38	MW_question	3232.3000	stimulus_value_128_is_MW_prompt_in_EEG
3246.0273437500	n/a	response	n/a	830983.0000000000	8	38	key_status_1	3234.9000	txt_key0_present_in_eeg_rare
3268.1875000000	n/a	stimulus	n/a	836656.0000000000	128	39	MW_question	3259.3000	stimulus_value_128_is_MW_prompt_in_EEG
3272.9179687500	n/a	response	n/a	837867.0000000000	8	39	key_status_1	3261.9000	txt_key0_present_in_eeg_rare
3327.3320312500	n/a	stimulus	n/a	851797.0000000000	128	40	MW_question	3318.4000	stimulus_value_128_is_MW_prompt_in_EEG
3332.8515625000	n/a	response	n/a	853210.0000000000	8	40	key_status_1	3321.4000	txt_key0_present_in_eeg_rare
3417.2968750000	n/a	stimulus	n/a	874828.0000000000	128	41	MW_question	3408.4000	stimulus_value_128_is_MW_prompt_in_EEG
3422.9335937500	n/a	response	n/a	876271.0000000000	8	41	key_status_1	3411.4000	txt_key0_present_in_eeg_rare
3489.5703125000	n/a	stimulus	n/a	893330.0000000000	128	42	MW_question	3480.7000	stimulus_value_128_is_MW_prompt_in_EEG
3497.1289062500	n/a	response	n/a	895265.0000000000	2	42	key_status_1	3483.7000	txt_key0_present_in_eeg_rare
