onset	duration	trial_type	response_time	sample	value	trial_index	txt_label	txt_onset_log_s	merge_note
465.4843750000	n/a	response	n/a	119164.0000000000	4	6	key_status_1	451.9000	aligned_by_order
467.6132812500	n/a	response	n/a	119709.0000000000	2	6	key_status_2	454.0000	aligned_by_order
469.8085937500	n/a	response	n/a	120271.0000000000	2	6	key_status_3	456.2000	aligned_by_order
496.8085937500	n/a	stimulus	n/a	127183.0000000000	128	7	MW_question	483.2000	stimulus_value_128_is_MW_prompt_in_EEG
499.4492187500	n/a	response	n/a	127859.0000000000	8	7	key_status_1	485.9000	aligned_by_order
501.9140625000	n/a	response	n/a	128490.0000000000	2	7	key_status_2	488.3000	aligned_by_order
504.6562500000	n/a	response	n/a	129192.0000000000	2	7	key_status_3	491.1000	aligned_by_order
520.6445312500	n/a	stimulus	n/a	133285.0000000000	128	8	MW_question	507.1000	stimulus_value_128_is_MW_prompt_in_EEG
524.4960937500	n/a	response	n/a	134271.0000000000	8	8	key_status_1	510.9000	aligned_by_order
527.4140625000	n/a	response	n/a	135018.0000000000	2	8	key_status_2	513.8000	aligned_by_order
530.5429687500	n/a	response	n/a	135819.0000000000	2	8	key_status_3	517.0000	aligned_by_order
558.5351562500	n/a	stimulus	n/a	142985.0000000000	128	9	MW_question	545.0000	stimulus_value_128_is_MW_prompt_in_EEG
561.3085937500	n/a	response	n/a	143695.0000000000	8	9	key_status_1	547.7000	aligned_by_order
563.7734375000	n/a	response	n/a	144326.0000000000	2	9	key_status_2	550.2000	aligned_by_order
566.0195312500	n/a	response	n/a	144901.0000000000	2	9	key_status_3	552.4000	aligned_by_order
646.0234375000	n/a	stimulus	n/a	165382.0000000000	128	10	MW_question	632.4000	stimulus_value_128_is_MW_prompt_in_EEG
648.6601562500	n/a	response	n/a	166057.0000000000	8	10	key_status_1	635.0000	aligned_by_order
650.7968750000	n/a	response	n/a	166604.0000000000	2	10	key_status_2	637.2000	aligned_by_order
653.0000000000	n/a	response	n/a	167168.0000000000	2	10	key_status_3	639.4000	aligned_by_order
690.0039062500	n/a	stimulus	n/a	176641.0000000000	128	11	MW_question	676.4000	stimulus_value_128_is_MW_prompt_in_EEG
692.6250000000	n/a	response	n/a	177312.0000000000	8	11	key_status_1	679.0000	aligned_by_order
694.7343750000	n/a	response	n/a	177852.0000000000	2	11	key_status_2	681.1000	aligned_by_order
696.9062500000	n/a	response	n/a	178408.0000000000	2	11	key_status_3	683.3000	aligned_by_order
793.9140625000	n/a	stimulus	n/a	203242.0000000000	128	12	MW_question	780.3000	stimulus_value_128_is_MW_prompt_in_EEG
796.5585937500	n/a	response	n/a	203919.0000000000	8	12	key_status_1	783.0000	aligned_by_order
799.0078125000	n/a	response	n/a	204546.0000000000	2	12	key_status_2	785.4000	aligned_by_order
801.6640625000	n/a	response	n/a	205226.0000000000	2	12	key_status_3	788.0000	aligned_by_order
869.6718750000	n/a	stimulus	n/a	222636.0000000000	128	13	MW_question	856.1000	stimulus_value_128_is_MW_prompt_in_EEG
872.7460937500	n/a	response	n/a	223423.0000000000	8	13	key_status_1	859.1000	aligned_by_order
874.9921875000	n/a	response	n/a	223998.0000000000	2	13	key_status_2	861.4000	aligned_by_order
877.2890625000	n/a	response	n/a	224586.0000000000	2	13	key_status_3	863.7000	aligned_by_order
928.2929687500	n/a	stimulus	n/a	237643.0000000000	128	14	MW_question	914.7000	stimulus_value_128_is_MW_prompt_in_EEG
930.9375000000	n/a	response	n/a	238320.0000000000	8	14	key_status_1	917.3000	aligned_by_order
933.0742187500	n/a	response	n/a	238867.0000000000	2	14	key_status_2	919.4000	aligned_by_order
935.2500000000	n/a	response	n/a	239424.0000000000	2	14	key_status_3	921.6000	aligned_by_order
1013.2539062500	n/a	stimulus	n/a	259393.0000000000	128	15	MW_question	999.7000	stimulus_value_128_is_MW_prompt_in_EEG
1017.8164062500	n/a	response	n/a	260561.0000000000	8	15	key_status_1	1004.2000	aligned_by_order
1020.5351562500	n/a	response	n/a	261257.0000000000	2	15	key_status_2	1006.9000	aligned_by_order
1023.0000000000	n/a	response	n/a	261888.0000000000	2	15	key_status_3	1009.3000	aligned_by_order
1112.0078125000	n/a	stimulus	n/a	284674.0000000000	128	16	MW_question	1098.4000	stimulus_value_128_is_MW_prompt_in_EEG
1114.6601562500	n/a	response	n/a	285353.0000000000	2	16	key_status_1	1101.0000	aligned_by_order
1116.7734375000	n/a	response	n/a	285894.0000000000	4	16	key_status_2	1103.1000	aligned_by_order
1118.9687500000	n/a	response	n/a	286456.0000000000	2	16	key_status_3	1105.3000	aligned_by_order
1188.9765625000	n/a	stimulus	n/a	304378.0000000000	128	17	MW_question	1175.4000	stimulus_value_128_is_MW_prompt_in_EEG
1191.6093750000	n/a	response	n/a	305052.0000000000	4	17	key_status_1	1178.0000	aligned_by_order
1193.8007812500	n/a	response	n/a	305613.0000000000	2	17	key_status_2	1180.1000	aligned_by_order
1197.8632812500	n/a	response	n/a	306653.0000000000	2	17	key_status_3	1184.2000	aligned_by_order
1248.8593750000	n/a	stimulus	n/a	319708.0000000000	128	18	MW_question	1235.2000	stimulus_value_128_is_MW_prompt_in_EEG
1251.4960937500	n/a	response	n/a	320383.0000000000	8	18	key_status_1	1237.9000	aligned_by_order
1253.7695312500	n/a	response	n/a	320965.0000000000	2	18	key_status_2	1240.1000	aligned_by_order
1255.9570312500	n/a	response	n/a	321525.0000000000	2	18	key_status_3	1242.3000	aligned_by_order
1411.9687500000	n/a	stimulus	n/a	361464.0000000000	128	19	MW_question	1398.3000	stimulus_value_128_is_MW_prompt_in_EEG
1415.1132812500	n/a	response	n/a	362269.0000000000	4	19	key_status_1	1401.4000	aligned_by_order
1417.4609375000	n/a	response	n/a	362870.0000000000	2	19	key_status_2	1403.8000	aligned_by_order
1419.9492187500	n/a	response	n/a	363507.0000000000	2	19	key_status_3	1406.3000	aligned_by_order
1469.9453125000	n/a	stimulus	n/a	376306.0000000000	128	20	MW_question	1456.3000	stimulus_value_128_is_MW_prompt_in_EEG
1472.5820312500	n/a	response	n/a	376981.0000000000	4	20	key_status_1	1458.9000	aligned_by_order
1474.7187500000	n/a	response	n/a	377528.0000000000	2	20	key_status_2	1461.1000	aligned_by_order
1477.4062500000	n/a	response	n/a	378216.0000000000	2	20	key_status_3	1463.8000	aligned_by_order
1498.4062500000	n/a	stimulus	n/a	383592.0000000000	128	21	MW_question	1484.8000	stimulus_value_128_is_MW_prompt_in_EEG
1501.0468750000	n/a	response	n/a	384268.0000000000	2	21	key_status_1	1487.4000	aligned_by_order
1503.3906250000	n/a	response	n/a	384868.0000000000	2	21	key_status_2	1489.7000	aligned_by_order
1506.7148437500	n/a	response	n/a	385719.0000000000	2	21	key_status_3	1493.1000	aligned_by_order
1618.7187500000	n/a	stimulus	n/a	414392.0000000000	128	22	MW_question	1605.1000	stimulus_value_128_is_MW_prompt_in_EEG
1623.3359375000	n/a	response	n/a	415574.0000000000	8	22	key_status_1	1609.7000	aligned_by_order
1626.6406250000	n/a	response	n/a	416420.0000000000	2	22	key_status_2	1612.9000	aligned_by_order
1628.9531250000	n/a	response	n/a	417012.0000000000	2	22	key_status_3	1615.3000	aligned_by_order
1755.9648437500	n/a	stimulus	n/a	449527.0000000000	128	23	MW_question	1742.3000	stimulus_value_128_is_MW_prompt_in_EEG
1758.6718750000	n/a	response	n/a	450220.0000000000	8	23	key_status_1	1745.0000	aligned_by_order
1761.2968750000	n/a	response	n/a	450892.0000000000	2	23	key_status_2	1747.6000	aligned_by_order
1763.5039062500	n/a	response	n/a	451457.0000000000	2	23	key_status_3	1749.8000	aligned_by_order
1833.5117187500	n/a	stimulus	n/a	469379.0000000000	128	24	MW_question	1819.9000	stimulus_value_128_is_MW_prompt_in_EEG
1836.1484375000	n/a	response	n/a	470054.0000000000	4	24	key_status_1	1822.5000	aligned_by_order
1838.2968750000	n/a	response	n/a	470604.0000000000	2	24	key_status_2	1824.6000	aligned_by_order
1840.4726562500	n/a	response	n/a	471161.0000000000	2	24	key_status_3	1826.8000	aligned_by_order
1994.4843750000	n/a	stimulus	n/a	510588.0000000000	128	25	MW_question	1980.8000	stimulus_value_128_is_MW_prompt_in_EEG
1997.1796875000	n/a	response	n/a	511278.0000000000	8	25	key_status_1	1983.5000	aligned_by_order
1999.4765625000	n/a	response	n/a	511866.0000000000	2	25	key_status_2	1985.8000	aligned_by_order
2001.6875000000	n/a	response	n/a	512432.0000000000	2	25	key_status_3	1988.0000	aligned_by_order
2083.6914062500	n/a	stimulus	n/a	533425.0000000000	128	26	MW_question	2070.0000	stimulus_value_128_is_MW_prompt_in_EEG
2086.3359375000	n/a	response	n/a	534102.0000000000	8	26	key_status_1	2072.6000	aligned_by_order
2088.7265625000	n/a	response	n/a	534714.0000000000	2	26	key_status_2	2075.0000	aligned_by_order
2090.9296875000	n/a	response	n/a	535278.0000000000	2	26	key_status_3	2077.2000	aligned_by_order
2228.9375000000	n/a	stimulus	n/a	570608.0000000000	128	27	MW_question	2215.3000	stimulus_value_128_is_MW_prompt_in_EEG
2234.0976562500	n/a	response	n/a	571929.0000000000	8	27	key_status_1	2220.4000	aligned_by_order
2236.4726562500	n/a	response	n/a	572537.0000000000	2	27	key_status_2	2222.8000	aligned_by_order
2238.8476562500	n/a	response	n/a	573145.0000000000	2	27	key_status_3	2225.1000	aligned_by_order
2375.8359375000	n/a	stimulus	n/a	608214.0000000000	128	28	MW_question	2362.1000	stimulus_value_128_is_MW_prompt_in_EEG
2378.5273437500	n/a	response	n/a	608903.0000000000	8	28	key_status_1	2364.8000	aligned_by_order
2380.6601562500	n/a	response	n/a	609449.0000000000	2	28	key_status_2	2366.9000	aligned_by_order
2382.8750000000	n/a	response	n/a	610016.0000000000	2	28	key_status_3	2369.1000	aligned_by_order
2528.8867187500	n/a	stimulus	n/a	647395.0000000000	128	29	MW_question	2515.2000	stimulus_value_128_is_MW_prompt_in_EEG
2531.5117187500	n/a	response	n/a	648067.0000000000	8	29	key_status_1	2517.8000	aligned_by_order
2533.8593750000	n/a	response	n/a	648668.0000000000	2	29	key_status_2	2520.1000	aligned_by_order
2536.0468750000	n/a	response	n/a	649228.0000000000	2	29	key_status_3	2522.3000	aligned_by_order
2582.0507812500	n/a	stimulus	n/a	661005.0000000000	128	30	MW_question	2568.3000	stimulus_value_128_is_MW_prompt_in_EEG
2584.7148437500	n/a	response	n/a	661687.0000000000	8	30	key_status_1	2571.0000	aligned_by_order
2587.1093750000	n/a	response	n/a	662300.0000000000	2	30	key_status_2	2573.4000	aligned_by_order
2589.2929687500	n/a	response	n/a	662859.0000000000	2	30	key_status_3	2575.6000	aligned_by_order
