onset	duration	trial_type	response_time	sample	value	trial_index	txt_label	txt_onset_log_s	merge_note
1794.8125000000	n/a	response	n/a	459472.0000000000	2	19	key_status_1	1785.6000	aligned_by_order
1796.9375000000	n/a	response	n/a	460016.0000000000	2	19	key_status_2	1787.8000	aligned_by_order
1801.7851562500	n/a	response	n/a	461257.0000000000	2	19	key_status_3	1792.6000	aligned_by_order
1861.7890625000	n/a	stimulus	n/a	476618.0000000000	128	20	MW_question	1852.6000	stimulus_value_128_is_MW_prompt_in_EEG
1864.9218750000	n/a	response	n/a	477420.0000000000	2	20	key_status_1	1855.7000	aligned_by_order
1867.6484375000	n/a	response	n/a	478118.0000000000	4	20	key_status_2	1858.5000	aligned_by_order
1869.8710937500	n/a	response	n/a	478687.0000000000	2	20	key_status_3	1860.7000	aligned_by_order
1989.8789062500	n/a	stimulus	n/a	509409.0000000000	128	21	MW_question	1980.7000	stimulus_value_128_is_MW_prompt_in_EEG
1993.3203125000	n/a	response	n/a	510290.0000000000	2	21	key_status_1	1984.1000	aligned_by_order
1995.5273437500	n/a	response	n/a	510855.0000000000	2	21	key_status_2	1986.3000	aligned_by_order
1997.8554687500	n/a	response	n/a	511451.0000000000	2	21	key_status_3	1988.7000	aligned_by_order
2162.8671875000	n/a	stimulus	n/a	553694.0000000000	128	22	MW_question	2153.7000	stimulus_value_128_is_MW_prompt_in_EEG
2170.0898437500	n/a	response	n/a	555543.0000000000	4	22	key_status_1	2158.4000	txt_key0_present_in_eeg_rare
2172.4960937500	n/a	response	n/a	556159.0000000000	2	22	key_status_2	2160.8000	aligned_by_order
2319.5078125000	n/a	stimulus	n/a	593794.0000000000	128	23	MW_question	2310.3000	stimulus_value_128_is_MW_prompt_in_EEG
2322.1757812500	n/a	response	n/a	594477.0000000000	2	23	key_status_1	2313.0000	aligned_by_order
2324.2929687500	n/a	response	n/a	595019.0000000000	2	23	key_status_2	2315.0000	aligned_by_order
2326.4843750000	n/a	response	n/a	595580.0000000000	2	23	key_status_3	2317.3000	aligned_by_order
2410.4921875000	n/a	stimulus	n/a	617086.0000000000	128	24	MW_question	2401.3000	stimulus_value_128_is_MW_prompt_in_EEG
2413.1054687500	n/a	response	n/a	617755.0000000000	2	24	key_status_1	2403.9000	aligned_by_order
2415.2578125000	n/a	response	n/a	618306.0000000000	2	24	key_status_2	2406.1000	aligned_by_order
2418.5898437500	n/a	response	n/a	619159.0000000000	2	24	key_status_3	2409.4000	aligned_by_order
2530.5742187500	n/a	stimulus	n/a	647827.0000000000	128	25	MW_question	2521.3000	stimulus_value_128_is_MW_prompt_in_EEG
2534.5156250000	n/a	response	n/a	648836.0000000000	2	25	key_status_1	2525.2000	aligned_by_order
2536.6718750000	n/a	response	n/a	649388.0000000000	4	25	key_status_2	2527.4000	aligned_by_order
2538.9101562500	n/a	response	n/a	649961.0000000000	2	25	key_status_3	2529.7000	aligned_by_order
2625.9179687500	n/a	stimulus	n/a	672235.0000000000	128	26	MW_question	2616.7000	stimulus_value_128_is_MW_prompt_in_EEG
2631.1796875000	n/a	response	n/a	673582.0000000000	4	26	key_status_1	2619.7000	txt_key0_present_in_eeg_rare
2633.6835937500	n/a	response	n/a	674223.0000000000	2	26	key_status_2	2621.9000	aligned_by_order
