onset	duration	trial_type	response_time	sample	value	trial_index	txt_label	txt_onset_log_s	merge_note
520.3359375000	n/a	response	n/a	133206.0000000000	2	6	key_status_1	504.6000	aligned_by_order
522.4531250000	n/a	response	n/a	133748.0000000000	4	6	key_status_2	506.7000	aligned_by_order
524.6718750000	n/a	response	n/a	134316.0000000000	2	6	key_status_3	508.9000	aligned_by_order
607.6757812500	n/a	stimulus	n/a	155565.0000000000	128	7	MW_question	591.9000	stimulus_value_128_is_MW_prompt_in_EEG
610.3906250000	n/a	response	n/a	156260.0000000000	2	7	key_status_1	594.6000	aligned_by_order
612.5429687500	n/a	response	n/a	156811.0000000000	2	7	key_status_2	596.8000	aligned_by_order
614.8554687500	n/a	response	n/a	157403.0000000000	2	7	key_status_3	599.1000	aligned_by_order
657.8593750000	n/a	stimulus	n/a	168412.0000000000	128	8	MW_question	642.1000	stimulus_value_128_is_MW_prompt_in_EEG
661.1328125000	n/a	response	n/a	169250.0000000000	2	8	key_status_1	645.4000	aligned_by_order
663.2929687500	n/a	response	n/a	169803.0000000000	2	8	key_status_2	647.6000	aligned_by_order
665.5585937500	n/a	response	n/a	170383.0000000000	2	8	key_status_3	649.8000	aligned_by_order
774.5664062500	n/a	stimulus	n/a	198289.0000000000	128	9	MW_question	758.8000	stimulus_value_128_is_MW_prompt_in_EEG
777.5000000000	n/a	response	n/a	199040.0000000000	2	9	key_status_1	761.7000	aligned_by_order
779.9375000000	n/a	response	n/a	199664.0000000000	2	9	key_status_2	764.2000	aligned_by_order
782.1132812500	n/a	response	n/a	200221.0000000000	2	9	key_status_3	766.3000	aligned_by_order
913.1250000000	n/a	stimulus	n/a	233760.0000000000	128	10	MW_question	897.3000	stimulus_value_128_is_MW_prompt_in_EEG
918.9609375000	n/a	response	n/a	235254.0000000000	2	10	key_status_1	900.4000	txt_key0_present_in_eeg_rare
921.1562500000	n/a	response	n/a	235816.0000000000	2	10	key_status_2	903.2000	aligned_by_order
982.1601562500	n/a	stimulus	n/a	251433.0000000000	128	11	MW_question	966.4000	stimulus_value_128_is_MW_prompt_in_EEG
985.3554687500	n/a	response	n/a	252251.0000000000	2	11	key_status_1	969.5000	aligned_by_order
987.4726562500	n/a	response	n/a	252793.0000000000	2	11	key_status_2	971.7000	aligned_by_order
990.2617187500	n/a	response	n/a	253507.0000000000	2	11	key_status_3	974.4000	aligned_by_order
1124.2695312500	n/a	stimulus	n/a	287813.0000000000	128	12	MW_question	1108.5000	stimulus_value_128_is_MW_prompt_in_EEG
1127.2343750000	n/a	response	n/a	288572.0000000000	4	12	key_status_1	1111.4000	aligned_by_order
1130.0664062500	n/a	response	n/a	289297.0000000000	2	12	key_status_2	1114.2000	aligned_by_order
1133.3437500000	n/a	response	n/a	290136.0000000000	2	12	key_status_3	1117.5000	aligned_by_order
1228.3515625000	n/a	stimulus	n/a	314458.0000000000	128	13	MW_question	1212.6000	stimulus_value_128_is_MW_prompt_in_EEG
1231.5859375000	n/a	response	n/a	315286.0000000000	4	13	key_status_1	1215.8000	aligned_by_order
1234.1601562500	n/a	response	n/a	315945.0000000000	2	13	key_status_2	1218.3000	aligned_by_order
1236.6484375000	n/a	response	n/a	316582.0000000000	2	13	key_status_3	1220.8000	aligned_by_order
1334.6562500000	n/a	stimulus	n/a	341672.0000000000	128	14	MW_question	1318.8000	stimulus_value_128_is_MW_prompt_in_EEG
1337.3046875000	n/a	response	n/a	342350.0000000000	2	14	key_status_1	1321.5000	aligned_by_order
1339.4335937500	n/a	response	n/a	342895.0000000000	2	14	key_status_2	1323.6000	aligned_by_order
1341.7539062500	n/a	response	n/a	343489.0000000000	2	14	key_status_3	1325.9000	aligned_by_order
1401.7578125000	n/a	stimulus	n/a	358850.0000000000	128	15	MW_question	1385.9000	stimulus_value_128_is_MW_prompt_in_EEG
1404.4335937500	n/a	response	n/a	359535.0000000000	4	15	key_status_1	1388.6000	aligned_by_order
1406.5937500000	n/a	response	n/a	360088.0000000000	2	15	key_status_2	1390.8000	aligned_by_order
1408.8398437500	n/a	response	n/a	360663.0000000000	2	15	key_status_3	1393.0000	aligned_by_order
1452.8437500000	n/a	stimulus	n/a	371928.0000000000	128	16	MW_question	1437.0000	stimulus_value_128_is_MW_prompt_in_EEG
1455.4804687500	n/a	response	n/a	372603.0000000000	2	16	key_status_1	1439.6000	aligned_by_order
1457.6015625000	n/a	response	n/a	373146.0000000000	2	16	key_status_2	1441.7000	aligned_by_order
1459.7695312500	n/a	response	n/a	373701.0000000000	2	16	key_status_3	1443.9000	aligned_by_order
1539.7773437500	n/a	stimulus	n/a	394183.0000000000	128	17	MW_question	1524.0000	stimulus_value_128_is_MW_prompt_in_EEG
1542.5000000000	n/a	response	n/a	394880.0000000000	2	17	key_status_1	1526.7000	aligned_by_order
1544.6054687500	n/a	response	n/a	395419.0000000000	2	17	key_status_2	1528.8000	aligned_by_order
1547.7617187500	n/a	response	n/a	396227.0000000000	2	17	key_status_3	1531.9000	aligned_by_order
1590.7617187500	n/a	stimulus	n/a	407235.0000000000	128	18	MW_question	1574.9000	stimulus_value_128_is_MW_prompt_in_EEG
1593.5625000000	n/a	response	n/a	407952.0000000000	4	18	key_status_1	1577.7000	aligned_by_order
1595.7265625000	n/a	response	n/a	408506.0000000000	2	18	key_status_2	1579.9000	aligned_by_order
1597.9414062500	n/a	response	n/a	409073.0000000000	2	18	key_status_3	1582.1000	aligned_by_order
1629.9414062500	n/a	stimulus	n/a	417265.0000000000	128	19	MW_question	1614.1000	stimulus_value_128_is_MW_prompt_in_EEG
1632.5820312500	n/a	response	n/a	417941.0000000000	4	19	key_status_1	1616.7000	aligned_by_order
1634.7148437500	n/a	response	n/a	418487.0000000000	2	19	key_status_2	1618.8000	aligned_by_order
1636.9414062500	n/a	response	n/a	419057.0000000000	2	19	key_status_3	1621.1000	aligned_by_order
1690.9453125000	n/a	stimulus	n/a	432882.0000000000	128	20	MW_question	1675.1000	stimulus_value_128_is_MW_prompt_in_EEG
1693.6132812500	n/a	response	n/a	433565.0000000000	2	20	key_status_1	1677.7000	aligned_by_order
1695.9726562500	n/a	response	n/a	434169.0000000000	2	20	key_status_2	1680.1000	aligned_by_order
1698.3046875000	n/a	response	n/a	434766.0000000000	2	20	key_status_3	1682.4000	aligned_by_order
1731.3046875000	n/a	stimulus	n/a	443214.0000000000	128	21	MW_question	1715.5000	stimulus_value_128_is_MW_prompt_in_EEG
1734.0312500000	n/a	response	n/a	443912.0000000000	2	21	key_status_1	1718.1000	aligned_by_order
1736.1562500000	n/a	response	n/a	444456.0000000000	2	21	key_status_2	1720.3000	aligned_by_order
1738.3632812500	n/a	response	n/a	445021.0000000000	2	21	key_status_3	1722.5000	aligned_by_order
1829.3671875000	n/a	stimulus	n/a	468318.0000000000	128	22	MW_question	1813.5000	stimulus_value_128_is_MW_prompt_in_EEG
1832.0976562500	n/a	response	n/a	469017.0000000000	4	22	key_status_1	1816.2000	aligned_by_order
1834.2773437500	n/a	response	n/a	469575.0000000000	2	22	key_status_2	1818.4000	aligned_by_order
1836.5429687500	n/a	response	n/a	470155.0000000000	2	22	key_status_3	1820.6000	aligned_by_order
