onset	duration	trial_type	response_time	sample	value	trial_index	txt_label	txt_onset_log_s	merge_note
912.6835937500	n/a	response	n/a	233647.0000000000	4	11	key_status_1	893.1000	aligned_by_order
916.2617187500	n/a	response	n/a	234563.0000000000	2	11	key_status_2	896.7000	aligned_by_order
920.7265625000	n/a	response	n/a	235706.0000000000	2	11	key_status_3	901.2000	aligned_by_order
973.7304687500	n/a	stimulus	n/a	249275.0000000000	128	12	MW_question	954.2000	stimulus_value_128_is_MW_prompt_in_EEG
976.6171875000	n/a	response	n/a	250014.0000000000	4	12	key_status_1	957.0000	aligned_by_order
978.7656250000	n/a	response	n/a	250564.0000000000	2	12	key_status_2	959.2000	aligned_by_order
980.9453125000	n/a	response	n/a	251122.0000000000	4	12	key_status_3	961.4000	aligned_by_order
1011.9492187500	n/a	stimulus	n/a	259059.0000000000	128	13	MW_question	992.4000	stimulus_value_128_is_MW_prompt_in_EEG
1014.8164062500	n/a	response	n/a	259793.0000000000	2	13	key_status_1	995.3000	aligned_by_order
1017.1640625000	n/a	response	n/a	260394.0000000000	4	13	key_status_2	997.6000	aligned_by_order
1019.4023437500	n/a	response	n/a	260967.0000000000	4	13	key_status_3	999.8000	aligned_by_order
1075.3828125000	n/a	stimulus	n/a	275298.0000000000	128	14	MW_question	1055.8000	stimulus_value_128_is_MW_prompt_in_EEG
1084.5937500000	n/a	response	n/a	277656.0000000000	8	14	key_status_1	1061.1000	txt_key0_present_in_eeg_rare
1088.2968750000	n/a	response	n/a	278604.0000000000	8	14	key_status_2	1065.0000	aligned_by_order
1129.1914062500	n/a	stimulus	n/a	289073.0000000000	128	15	MW_question	1109.7000	stimulus_value_128_is_MW_prompt_in_EEG
1133.1406250000	n/a	response	n/a	290084.0000000000	2	15	key_status_1	1113.7000	aligned_by_order
1136.6093750000	n/a	response	n/a	290972.0000000000	4	15	key_status_2	1117.0000	aligned_by_order
1139.0351562500	n/a	response	n/a	291593.0000000000	4	15	key_status_3	1119.5000	aligned_by_order
1172.0390625000	n/a	stimulus	n/a	300042.0000000000	128	16	MW_question	1152.5000	stimulus_value_128_is_MW_prompt_in_EEG
1175.2500000000	n/a	response	n/a	300864.0000000000	2	16	key_status_1	1155.7000	aligned_by_order
1179.1132812500	n/a	response	n/a	301853.0000000000	4	16	key_status_2	1159.6000	aligned_by_order
1182.5625000000	n/a	response	n/a	302736.0000000000	4	16	key_status_3	1163.0000	aligned_by_order
1290.5703125000	n/a	stimulus	n/a	330386.0000000000	128	17	MW_question	1271.0000	stimulus_value_128_is_MW_prompt_in_EEG
1293.5234375000	n/a	response	n/a	331142.0000000000	2	17	key_status_1	1274.0000	aligned_by_order
1296.1718750000	n/a	response	n/a	331820.0000000000	2	17	key_status_2	1276.6000	aligned_by_order
1298.3398437500	n/a	response	n/a	332375.0000000000	4	17	key_status_3	1278.7000	aligned_by_order
1400.3476562500	n/a	stimulus	n/a	358489.0000000000	128	18	MW_question	1380.8000	stimulus_value_128_is_MW_prompt_in_EEG
1402.9609375000	n/a	response	n/a	359158.0000000000	8	18	key_status_1	1383.4000	aligned_by_order
1407.0585937500	n/a	response	n/a	360207.0000000000	2	18	key_status_2	1387.5000	aligned_by_order
1409.6445312500	n/a	response	n/a	360869.0000000000	2	18	key_status_3	1390.0000	aligned_by_order
1445.6484375000	n/a	stimulus	n/a	370086.0000000000	128	19	MW_question	1426.1000	stimulus_value_128_is_MW_prompt_in_EEG
1448.2968750000	n/a	response	n/a	370764.0000000000	8	19	key_status_1	1428.7000	aligned_by_order
1450.5429687500	n/a	response	n/a	371339.0000000000	4	19	key_status_2	1431.0000	aligned_by_order
1455.2304687500	n/a	response	n/a	372539.0000000000	2	19	key_status_3	1435.6000	aligned_by_order
1551.2382812500	n/a	stimulus	n/a	397117.0000000000	128	20	MW_question	1531.7000	stimulus_value_128_is_MW_prompt_in_EEG
1553.8398437500	n/a	response	n/a	397783.0000000000	4	20	key_status_1	1534.2000	aligned_by_order
1559.0000000000	n/a	response	n/a	399104.0000000000	2	20	key_status_2	1539.4000	aligned_by_order
1561.2109375000	n/a	response	n/a	399670.0000000000	2	20	key_status_3	1541.6000	aligned_by_order
1682.2187500000	n/a	stimulus	n/a	430648.0000000000	128	21	MW_question	1662.6000	stimulus_value_128_is_MW_prompt_in_EEG
1686.0976562500	n/a	response	n/a	431641.0000000000	2	21	key_status_1	1666.5000	aligned_by_order
1688.6054687500	n/a	response	n/a	432283.0000000000	4	21	key_status_2	1669.0000	aligned_by_order
1691.1796875000	n/a	response	n/a	432942.0000000000	4	21	key_status_3	1671.7000	aligned_by_order
2049.7656250000	n/a	stimulus	n/a	524740.0000000000	128	22	MW_question	2030.2000	stimulus_value_128_is_MW_prompt_in_EEG
2055.1289062500	n/a	response	n/a	526113.0000000000	2	22	key_status_1	2035.5000	aligned_by_order
2058.1601562500	n/a	response	n/a	526889.0000000000	2	22	key_status_2	2038.5000	aligned_by_order
2060.4804687500	n/a	response	n/a	527483.0000000000	4	22	key_status_3	2040.8000	aligned_by_order
2163.4882812500	n/a	stimulus	n/a	553853.0000000000	128	23	MW_question	2143.9000	stimulus_value_128_is_MW_prompt_in_EEG
2168.2968750000	n/a	response	n/a	555084.0000000000	8	23	key_status_1	2148.7000	aligned_by_order
2172.5625000000	n/a	response	n/a	556176.0000000000	4	23	key_status_2	2152.9000	aligned_by_order
2175.6171875000	n/a	response	n/a	556958.0000000000	8	23	key_status_3	2156.0000	aligned_by_order
2246.0898437500	n/a	stimulus	n/a	574999.0000000000	128	24	MW_question	2226.5000	stimulus_value_128_is_MW_prompt_in_EEG
2254.7617187500	n/a	response	n/a	577219.0000000000	8	24	key_status_1	2230.7000	txt_key0_present_in_eeg_rare
2256.9882812500	n/a	response	n/a	577789.0000000000	8	24	key_status_2	2235.1000	aligned_by_order
2286.9882812500	n/a	stimulus	n/a	585469.0000000000	128	25	MW_question	2267.4000	stimulus_value_128_is_MW_prompt_in_EEG
2290.9843750000	n/a	response	n/a	586492.0000000000	2	25	key_status_1	2271.3000	aligned_by_order
2294.2890625000	n/a	response	n/a	587338.0000000000	8	25	key_status_2	2274.6000	aligned_by_order
2297.5273437500	n/a	response	n/a	588167.0000000000	8	25	key_status_3	2277.9000	aligned_by_order
2335.5312500000	n/a	stimulus	n/a	597896.0000000000	128	26	MW_question	2315.9000	stimulus_value_128_is_MW_prompt_in_EEG
2338.2343750000	n/a	response	n/a	598588.0000000000	2	26	key_status_1	2318.6000	aligned_by_order
2341.1054687500	n/a	response	n/a	599323.0000000000	4	26	key_status_2	2321.4000	aligned_by_order
2343.5898437500	n/a	response	n/a	599959.0000000000	4	26	key_status_3	2324.0000	aligned_by_order
2431.5625000000	n/a	stimulus	n/a	622480.0000000000	128	27	MW_question	2411.9000	stimulus_value_128_is_MW_prompt_in_EEG
2434.2382812500	n/a	response	n/a	623165.0000000000	2	27	key_status_1	2414.6000	aligned_by_order
2437.7187500000	n/a	response	n/a	624056.0000000000	2	27	key_status_2	2418.0000	aligned_by_order
2441.7031250000	n/a	response	n/a	625076.0000000000	4	27	key_status_3	2422.0000	aligned_by_order
2583.7109375000	n/a	stimulus	n/a	661430.0000000000	128	28	MW_question	2564.1000	stimulus_value_128_is_MW_prompt_in_EEG
2587.3476562500	n/a	response	n/a	662361.0000000000	4	28	key_status_1	2567.7000	aligned_by_order
2590.6132812500	n/a	response	n/a	663197.0000000000	2	28	key_status_2	2571.0000	aligned_by_order
2594.0156250000	n/a	response	n/a	664068.0000000000	2	28	key_status_3	2574.4000	aligned_by_order
2624.0156250000	n/a	stimulus	n/a	671748.0000000000	128	29	MW_question	2604.4000	stimulus_value_128_is_MW_prompt_in_EEG
2627.2968750000	n/a	response	n/a	672588.0000000000	4	29	key_status_1	2607.6000	aligned_by_order
2630.9609375000	n/a	response	n/a	673526.0000000000	4	29	key_status_2	2611.3000	aligned_by_order
2634.1601562500	n/a	response	n/a	674345.0000000000	2	29	key_status_3	2614.5000	aligned_by_order
2678.1328125000	n/a	stimulus	n/a	685602.0000000000	128	30	MW_question	2658.5000	stimulus_value_128_is_MW_prompt_in_EEG
2683.4414062500	n/a	response	n/a	686961.0000000000	2	30	key_status_1	2663.7000	aligned_by_order
2686.7539062500	n/a	response	n/a	687809.0000000000	4	30	key_status_2	2667.1000	aligned_by_order
2689.3515625000	n/a	response	n/a	688474.0000000000	8	30	key_status_3	2669.7000	aligned_by_order
2754.3554687500	n/a	stimulus	n/a	705115.0000000000	128	31	MW_question	2734.7000	stimulus_value_128_is_MW_prompt_in_EEG
2757.1757812500	n/a	response	n/a	705837.0000000000	2	31	key_status_1	2737.5000	aligned_by_order
2760.2460937500	n/a	response	n/a	706623.0000000000	8	31	key_status_2	2740.5000	aligned_by_order
2762.5585937500	n/a	response	n/a	707215.0000000000	8	31	key_status_3	2742.9000	aligned_by_order
2790.5625000000	n/a	stimulus	n/a	714384.0000000000	128	32	MW_question	2770.9000	stimulus_value_128_is_MW_prompt_in_EEG
2793.9218750000	n/a	response	n/a	715244.0000000000	2	32	key_status_1	2774.3000	aligned_by_order
2796.7734375000	n/a	response	n/a	715974.0000000000	4	32	key_status_2	2777.1000	aligned_by_order
2799.3203125000	n/a	response	n/a	716626.0000000000	4	32	key_status_3	2779.6000	aligned_by_order
2935.3320312500	n/a	stimulus	n/a	751445.0000000000	128	33	MW_question	2915.7000	stimulus_value_128_is_MW_prompt_in_EEG
2939.1054687500	n/a	response	n/a	752411.0000000000	4	33	key_status_1	2919.4000	aligned_by_order
2944.3046875000	n/a	response	n/a	753742.0000000000	2	33	key_status_2	2924.6000	aligned_by_order
2946.8710937500	n/a	response	n/a	754399.0000000000	2	33	key_status_3	2927.2000	aligned_by_order
3031.8789062500	n/a	stimulus	n/a	776161.0000000000	128	34	MW_question	3012.2000	stimulus_value_128_is_MW_prompt_in_EEG
3035.1640625000	n/a	response	n/a	777002.0000000000	2	34	key_status_1	3015.5000	aligned_by_order
3038.4062500000	n/a	response	n/a	777832.0000000000	4	34	key_status_2	3018.7000	aligned_by_order
3042.5390625000	n/a	response	n/a	778890.0000000000	4	34	key_status_3	3022.8000	aligned_by_order
3092.5117187500	n/a	stimulus	n/a	791683.0000000000	128	35	MW_question	3072.8000	stimulus_value_128_is_MW_prompt_in_EEG
3095.9062500000	n/a	response	n/a	792552.0000000000	2	35	key_status_1	3076.2000	aligned_by_order
3099.7539062500	n/a	response	n/a	793537.0000000000	8	35	key_status_2	3080.1000	aligned_by_order
3102.1601562500	n/a	response	n/a	794153.0000000000	8	35	key_status_3	3082.5000	aligned_by_order
3191.1640625000	n/a	stimulus	n/a	816938.0000000000	128	36	MW_question	3171.5000	stimulus_value_128_is_MW_prompt_in_EEG
3195.5351562500	n/a	response	n/a	818057.0000000000	2	36	key_status_1	3175.8000	aligned_by_order
3199.2851562500	n/a	response	n/a	819017.0000000000	8	36	key_status_2	3179.6000	aligned_by_order
3201.7500000000	n/a	response	n/a	819648.0000000000	8	36	key_status_3	3182.1000	aligned_by_order
3225.7539062500	n/a	stimulus	n/a	825793.0000000000	128	37	MW_question	3206.1000	stimulus_value_128_is_MW_prompt_in_EEG
3232.6953125000	n/a	response	n/a	827570.0000000000	8	37	key_status_1	3210.5000	txt_key0_present_in_eeg_rare
3234.9062500000	n/a	response	n/a	828136.0000000000	4	37	key_status_2	3213.0000	aligned_by_order
3337.9101562500	n/a	stimulus	n/a	854505.0000000000	128	38	MW_question	3318.2000	stimulus_value_128_is_MW_prompt_in_EEG
3340.5429687500	n/a	response	n/a	855179.0000000000	2	38	key_status_1	3320.8000	aligned_by_order
3343.6093750000	n/a	response	n/a	855964.0000000000	4	38	key_status_2	3323.9000	aligned_by_order
3346.9492187500	n/a	response	n/a	856819.0000000000	8	38	key_status_3	3327.2000	aligned_by_order
3387.9414062500	n/a	stimulus	n/a	867313.0000000000	128	39	MW_question	3368.2000	stimulus_value_128_is_MW_prompt_in_EEG
3395.7460937500	n/a	response	n/a	869311.0000000000	8	39	key_status_1	3372.6000	txt_key0_present_in_eeg_rare
3398.0000000000	n/a	response	n/a	869888.0000000000	8	39	key_status_2	3376.0000	aligned_by_order
3515.0078125000	n/a	stimulus	n/a	899842.0000000000	128	40	MW_question	3495.3000	stimulus_value_128_is_MW_prompt_in_EEG
3517.6523437500	n/a	response	n/a	900519.0000000000	2	40	key_status_1	3497.9000	aligned_by_order
3520.6367187500	n/a	response	n/a	901283.0000000000	4	40	key_status_2	3500.9000	aligned_by_order
3523.1093750000	n/a	response	n/a	901916.0000000000	4	40	key_status_3	3503.4000	aligned_by_order
3560.1093750000	n/a	stimulus	n/a	911388.0000000000	128	41	MW_question	3540.4000	stimulus_value_128_is_MW_prompt_in_EEG
3564.2734375000	n/a	response	n/a	912454.0000000000	2	41	key_status_1	3544.5000	aligned_by_order
3566.9804687500	n/a	response	n/a	913147.0000000000	4	41	key_status_2	3547.2000	aligned_by_order
3570.1328125000	n/a	response	n/a	913954.0000000000	4	41	key_status_3	3550.4000	aligned_by_order
3600.1054687500	n/a	stimulus	n/a	921627.0000000000	128	42	MW_question	3580.4000	stimulus_value_128_is_MW_prompt_in_EEG
3603.0625000000	n/a	response	n/a	922384.0000000000	2	42	key_status_1	3583.3000	aligned_by_order
3605.4140625000	n/a	response	n/a	922986.0000000000	4	42	key_status_2	3585.7000	aligned_by_order
3607.8437500000	n/a	response	n/a	923608.0000000000	4	42	key_status_3	3588.1000	aligned_by_order
