onset	duration	trial_type	response_time	sample	value	trial_index	txt_label	txt_onset_log_s	merge_note
1868.1718750000	n/a	response	n/a	478252.0000000000	4	15	key_status_1	1815.3000	aligned_by_order
1871.0312500000	n/a	response	n/a	478984.0000000000	2	15	key_status_2	1818.2000	aligned_by_order
1937.1679687500	n/a	stimulus	n/a	495915.0000000000	128	16	MW_question	1884.3000	stimulus_value_128_is_MW_prompt_in_EEG
1940.1210937500	n/a	response	n/a	496671.0000000000	8	16	key_status_1	1887.2000	aligned_by_order
2011.6484375000	n/a	stimulus	n/a	514982.0000000000	128	17	MW_question	1958.8000	stimulus_value_128_is_MW_prompt_in_EEG
2015.3359375000	n/a	response	n/a	515926.0000000000	4	17	key_status_1	1962.4000	aligned_by_order
2017.9023437500	n/a	response	n/a	516583.0000000000	2	17	key_status_2	1965.0000	aligned_by_order
2020.3203125000	n/a	response	n/a	517202.0000000000	2	17	key_status_3	1967.4000	aligned_by_order
2097.3125000000	n/a	stimulus	n/a	536912.0000000000	128	18	MW_question	2044.4000	stimulus_value_128_is_MW_prompt_in_EEG
2101.4453125000	n/a	response	n/a	537970.0000000000	2	18	key_status_1	2048.5000	aligned_by_order
2103.5703125000	n/a	response	n/a	538514.0000000000	4	18	key_status_2	2050.6000	aligned_by_order
2169.7617187500	n/a	stimulus	n/a	555459.0000000000	128	19	MW_question	2116.9000	stimulus_value_128_is_MW_prompt_in_EEG
2172.9843750000	n/a	response	n/a	556284.0000000000	4	19	key_status_1	2120.1000	aligned_by_order
2175.7421875000	n/a	response	n/a	556990.0000000000	2	19	key_status_2	2122.8000	aligned_by_order
2198.1601562500	n/a	stimulus	n/a	562729.0000000000	128	20	MW_question	2145.3000	stimulus_value_128_is_MW_prompt_in_EEG
2201.1601562500	n/a	response	n/a	563497.0000000000	4	20	key_status_1	2148.2000	aligned_by_order
2256.5234375000	n/a	stimulus	n/a	577670.0000000000	128	21	MW_question	2203.6000	stimulus_value_128_is_MW_prompt_in_EEG
2260.1328125000	n/a	response	n/a	578594.0000000000	4	21	key_status_1	2207.2000	aligned_by_order
2262.5039062500	n/a	response	n/a	579201.0000000000	2	21	key_status_2	2209.6000	aligned_by_order
2264.7226562500	n/a	response	n/a	579769.0000000000	2	21	key_status_3	2211.8000	aligned_by_order
2378.7265625000	n/a	stimulus	n/a	608954.0000000000	128	22	MW_question	2325.8000	stimulus_value_128_is_MW_prompt_in_EEG
2381.5937500000	n/a	response	n/a	609688.0000000000	8	22	key_status_1	2328.6000	aligned_by_order
2383.7226562500	n/a	response	n/a	610233.0000000000	2	22	key_status_2	2330.8000	aligned_by_order
2386.0312500000	n/a	response	n/a	610824.0000000000	2	22	key_status_3	2333.1000	aligned_by_order
2437.0351562500	n/a	stimulus	n/a	623881.0000000000	128	23	MW_question	2384.1000	stimulus_value_128_is_MW_prompt_in_EEG
2440.1523437500	n/a	response	n/a	624679.0000000000	8	23	key_status_1	2387.2000	aligned_by_order
2443.3125000000	n/a	response	n/a	625488.0000000000	2	23	key_status_2	2390.4000	aligned_by_order
2445.6289062500	n/a	response	n/a	626081.0000000000	2	23	key_status_3	2392.7000	aligned_by_order
2570.6250000000	n/a	stimulus	n/a	658080.0000000000	128	24	MW_question	2517.7000	stimulus_value_128_is_MW_prompt_in_EEG
2573.4804687500	n/a	response	n/a	658811.0000000000	8	24	key_status_1	2520.5000	aligned_by_order
2575.6015625000	n/a	response	n/a	659354.0000000000	2	24	key_status_2	2522.6000	aligned_by_order
2578.6093750000	n/a	response	n/a	660124.0000000000	2	24	key_status_3	2525.7000	aligned_by_order
2681.6171875000	n/a	stimulus	n/a	686494.0000000000	128	25	MW_question	2628.7000	stimulus_value_128_is_MW_prompt_in_EEG
2684.8281250000	n/a	response	n/a	687316.0000000000	8	25	key_status_1	2631.9000	aligned_by_order
2687.8476562500	n/a	response	n/a	688089.0000000000	2	25	key_status_2	2634.9000	aligned_by_order
2690.5898437500	n/a	response	n/a	688791.0000000000	2	25	key_status_3	2637.7000	aligned_by_order
