onset	duration	trial_type	response_time	sample	value	trial_index	txt_label	txt_onset_log_s	merge_note
823.8007812500	n/a	response	n/a	210893.0000000000	2	8	key_status_2	803.1000	aligned_by_order
899.8046875000	n/a	stimulus	n/a	230350.0000000000	128	9	MW_question	881.9000	stimulus_value_128_is_MW_prompt_in_EEG
902.7070312500	n/a	response	n/a	231093.0000000000	2	9	key_status_1	884.8000	aligned_by_order
905.2773437500	n/a	response	n/a	231751.0000000000	4	9	key_status_2	887.3000	aligned_by_order
908.5585937500	n/a	response	n/a	232591.0000000000	2	9	key_status_3	890.6000	aligned_by_order
1003.5585937500	n/a	stimulus	n/a	256911.0000000000	128	10	MW_question	985.6000	stimulus_value_128_is_MW_prompt_in_EEG
1006.3750000000	n/a	response	n/a	257632.0000000000	2	10	key_status_1	988.4000	aligned_by_order
1008.5039062500	n/a	response	n/a	258177.0000000000	4	10	key_status_2	990.5000	aligned_by_order
1010.7851562500	n/a	response	n/a	258761.0000000000	2	10	key_status_3	992.9000	aligned_by_order
1142.7968750000	n/a	stimulus	n/a	292556.0000000000	128	11	MW_question	1124.9000	stimulus_value_128_is_MW_prompt_in_EEG
1145.4101562500	n/a	response	n/a	293225.0000000000	2	11	key_status_1	1127.5000	aligned_by_order
1147.9414062500	n/a	response	n/a	293873.0000000000	2	11	key_status_2	1130.0000	aligned_by_order
1151.3710937500	n/a	response	n/a	294751.0000000000	2	11	key_status_3	1133.4000	aligned_by_order
1189.3710937500	n/a	stimulus	n/a	304479.0000000000	128	12	MW_question	1171.4000	stimulus_value_128_is_MW_prompt_in_EEG
1194.6328125000	n/a	response	n/a	305826.0000000000	2	12	key_status_1	1174.2000	txt_key0_present_in_eeg_rare
1197.7109375000	n/a	response	n/a	306614.0000000000	2	12	key_status_2	1176.6000	aligned_by_order
1281.6914062500	n/a	stimulus	n/a	328113.0000000000	128	13	MW_question	1263.7000	stimulus_value_128_is_MW_prompt_in_EEG
1284.3320312500	n/a	response	n/a	328789.0000000000	2	13	key_status_1	1266.4000	aligned_by_order
1286.4960937500	n/a	response	n/a	329343.0000000000	2	13	key_status_2	1268.5000	aligned_by_order
1288.6953125000	n/a	response	n/a	329906.0000000000	2	13	key_status_3	1270.7000	aligned_by_order
1399.7031250000	n/a	stimulus	n/a	358324.0000000000	128	14	MW_question	1381.7000	stimulus_value_128_is_MW_prompt_in_EEG
1404.6992187500	n/a	response	n/a	359603.0000000000	4	14	key_status_1	1384.4000	txt_key0_present_in_eeg_rare
1406.9531250000	n/a	response	n/a	360180.0000000000	4	14	key_status_2	1386.7000	aligned_by_order
1464.9570312500	n/a	stimulus	n/a	375029.0000000000	128	15	MW_question	1447.0000	stimulus_value_128_is_MW_prompt_in_EEG
1470.2695312500	n/a	response	n/a	376389.0000000000	4	15	key_status_1	1449.9000	txt_key0_present_in_eeg_rare
1472.4960937500	n/a	response	n/a	376959.0000000000	4	15	key_status_2	1452.3000	aligned_by_order
1525.5000000000	n/a	stimulus	n/a	390528.0000000000	128	16	MW_question	1507.5000	stimulus_value_128_is_MW_prompt_in_EEG
1531.0898437500	n/a	response	n/a	391959.0000000000	4	16	key_status_1	1510.9000	txt_key0_present_in_eeg_rare
1533.2656250000	n/a	response	n/a	392516.0000000000	4	16	key_status_2	1513.1000	aligned_by_order
1600.2695312500	n/a	stimulus	n/a	409669.0000000000	128	17	MW_question	1582.3000	stimulus_value_128_is_MW_prompt_in_EEG
1603.4453125000	n/a	response	n/a	410482.0000000000	2	17	key_status_1	1585.5000	aligned_by_order
1605.5976562500	n/a	response	n/a	411033.0000000000	4	17	key_status_2	1587.6000	aligned_by_order
1609.5703125000	n/a	response	n/a	412050.0000000000	4	17	key_status_3	1591.6000	aligned_by_order
1714.5781250000	n/a	stimulus	n/a	438932.0000000000	128	18	MW_question	1696.6000	stimulus_value_128_is_MW_prompt_in_EEG
1717.2109375000	n/a	response	n/a	439606.0000000000	2	18	key_status_1	1699.2000	aligned_by_order
1719.5507812500	n/a	response	n/a	440205.0000000000	2	18	key_status_2	1701.6000	aligned_by_order
1721.7890625000	n/a	response	n/a	440778.0000000000	4	18	key_status_3	1703.8000	aligned_by_order
1805.7968750000	n/a	stimulus	n/a	462284.0000000000	128	19	MW_question	1787.8000	stimulus_value_128_is_MW_prompt_in_EEG
1808.4726562500	n/a	response	n/a	462969.0000000000	2	19	key_status_1	1790.5000	aligned_by_order
1810.9921875000	n/a	response	n/a	463614.0000000000	2	19	key_status_2	1793.0000	aligned_by_order
1813.1835937500	n/a	response	n/a	464175.0000000000	4	19	key_status_3	1795.2000	aligned_by_order
1876.1875000000	n/a	stimulus	n/a	480304.0000000000	128	20	MW_question	1858.2000	stimulus_value_128_is_MW_prompt_in_EEG
1881.2812500000	n/a	response	n/a	481608.0000000000	4	20	key_status_1	1861.1000	txt_key0_present_in_eeg_rare
1883.5546875000	n/a	response	n/a	482190.0000000000	4	20	key_status_2	1863.3000	aligned_by_order
1924.5312500000	n/a	stimulus	n/a	492680.0000000000	128	21	MW_question	1906.5000	stimulus_value_128_is_MW_prompt_in_EEG
1927.2187500000	n/a	response	n/a	493368.0000000000	2	21	key_status_1	1909.2000	aligned_by_order
1929.6289062500	n/a	response	n/a	493985.0000000000	2	21	key_status_2	1911.6000	aligned_by_order
1931.9570312500	n/a	response	n/a	494581.0000000000	4	21	key_status_3	1913.9000	aligned_by_order
1997.9609375000	n/a	stimulus	n/a	511478.0000000000	128	22	MW_question	1980.0000	stimulus_value_128_is_MW_prompt_in_EEG
2002.2304687500	n/a	response	n/a	512571.0000000000	2	22	key_status_1	1984.2000	aligned_by_order
2004.7734375000	n/a	response	n/a	513222.0000000000	4	22	key_status_2	1986.7000	aligned_by_order
2007.1445312500	n/a	response	n/a	513829.0000000000	4	22	key_status_3	1989.1000	aligned_by_order
2058.1484375000	n/a	stimulus	n/a	526886.0000000000	128	23	MW_question	2040.1000	stimulus_value_128_is_MW_prompt_in_EEG
2060.8515625000	n/a	response	n/a	527578.0000000000	2	23	key_status_1	2042.8000	aligned_by_order
2062.9726562500	n/a	response	n/a	528121.0000000000	4	23	key_status_2	2045.0000	aligned_by_order
2065.1757812500	n/a	response	n/a	528685.0000000000	4	23	key_status_3	2047.2000	aligned_by_order
2108.1796875000	n/a	stimulus	n/a	539694.0000000000	128	24	MW_question	2090.2000	stimulus_value_128_is_MW_prompt_in_EEG
2110.8359375000	n/a	response	n/a	540374.0000000000	2	24	key_status_1	2092.8000	aligned_by_order
2113.0546875000	n/a	response	n/a	540942.0000000000	2	24	key_status_2	2095.0000	aligned_by_order
2115.2226562500	n/a	response	n/a	541497.0000000000	4	24	key_status_3	2097.2000	aligned_by_order
2233.2304687500	n/a	stimulus	n/a	571707.0000000000	128	25	MW_question	2215.2000	stimulus_value_128_is_MW_prompt_in_EEG
2235.9179687500	n/a	response	n/a	572395.0000000000	2	25	key_status_1	2217.9000	aligned_by_order
2238.2226562500	n/a	response	n/a	572985.0000000000	2	25	key_status_2	2220.2000	aligned_by_order
2240.3906250000	n/a	response	n/a	573540.0000000000	4	25	key_status_3	2222.4000	aligned_by_order
2352.3984375000	n/a	stimulus	n/a	602214.0000000000	128	26	MW_question	2334.4000	stimulus_value_128_is_MW_prompt_in_EEG
2355.4296875000	n/a	response	n/a	602990.0000000000	2	26	key_status_1	2337.4000	aligned_by_order
2357.5820312500	n/a	response	n/a	603541.0000000000	2	26	key_status_2	2339.6000	aligned_by_order
2359.7812500000	n/a	response	n/a	604104.0000000000	4	26	key_status_3	2341.7000	aligned_by_order
2405.7851562500	n/a	stimulus	n/a	615881.0000000000	128	27	MW_question	2387.8000	stimulus_value_128_is_MW_prompt_in_EEG
2410.5390625000	n/a	response	n/a	617098.0000000000	4	27	key_status_1	2390.3000	txt_key0_present_in_eeg_rare
2413.7812500000	n/a	response	n/a	617928.0000000000	4	27	key_status_2	2392.5000	aligned_by_order
2519.7851562500	n/a	stimulus	n/a	645065.0000000000	128	28	MW_question	2501.7000	stimulus_value_128_is_MW_prompt_in_EEG
2522.6601562500	n/a	response	n/a	645801.0000000000	2	28	key_status_1	2504.6000	aligned_by_order
2525.0390625000	n/a	response	n/a	646410.0000000000	2	28	key_status_2	2507.0000	aligned_by_order
2527.2421875000	n/a	response	n/a	646974.0000000000	4	28	key_status_3	2509.2000	aligned_by_order
2658.2500000000	n/a	stimulus	n/a	680512.0000000000	128	29	MW_question	2640.2000	stimulus_value_128_is_MW_prompt_in_EEG
2660.9062500000	n/a	response	n/a	681192.0000000000	2	29	key_status_1	2642.8000	aligned_by_order
2663.2812500000	n/a	response	n/a	681800.0000000000	2	29	key_status_2	2645.2000	aligned_by_order
2665.5351562500	n/a	response	n/a	682377.0000000000	4	29	key_status_3	2647.5000	aligned_by_order
