onset	duration	trial_type	response_time	sample	value	trial_index	txt_label	txt_onset_log_s	merge_note
82.8046875000	n/a	stimulus	n/a	21198.0000000000	128	1	MW_question	1309.2000	stimulus_value_128_is_MW_prompt_in_EEG
85.9296875000	n/a	response	n/a	21998.0000000000	2	1	key_status_1	1312.3000	aligned_by_order
209.4101562500	n/a	stimulus	n/a	53609.0000000000	128	2	MW_question	1435.8000	stimulus_value_128_is_MW_prompt_in_EEG
213.2304687500	n/a	response	n/a	54587.0000000000	2	2	key_status_1	1439.6000	aligned_by_order
332.5742187500	n/a	stimulus	n/a	85139.0000000000	128	3	MW_question	1558.9000	stimulus_value_128_is_MW_prompt_in_EEG
335.4492187500	n/a	response	n/a	85875.0000000000	2	3	key_status_1	1561.8000	aligned_by_order
491.6796875000	n/a	stimulus	n/a	125870.0000000000	128	4	MW_question	1718.0000	stimulus_value_128_is_MW_prompt_in_EEG
495.2031250000	n/a	response	n/a	126772.0000000000	2	4	key_status_1	1721.6000	aligned_by_order
544.8085937500	n/a	stimulus	n/a	139471.0000000000	128	5	MW_question	1771.2000	stimulus_value_128_is_MW_prompt_in_EEG
547.5000000000	n/a	response	n/a	140160.0000000000	2	5	key_status_1	1773.8000	aligned_by_order
550.4726562500	n/a	response	n/a	140921.0000000000	2	5	key_status_2	1776.8000	aligned_by_order
640.2304687500	n/a	stimulus	n/a	163899.0000000000	128	6	MW_question	1866.6000	stimulus_value_128_is_MW_prompt_in_EEG
642.8710937500	n/a	response	n/a	164575.0000000000	2	6	key_status_1	1869.2000	aligned_by_order
792.7500000000	n/a	stimulus	n/a	202944.0000000000	128	7	MW_question	2019.1000	stimulus_value_128_is_MW_prompt_in_EEG
795.3828125000	n/a	response	n/a	203618.0000000000	4	7	key_status_1	2021.7000	aligned_by_order
851.3007812500	n/a	stimulus	n/a	217933.0000000000	128	8	MW_question	2077.6000	stimulus_value_128_is_MW_prompt_in_EEG
854.1367187500	n/a	response	n/a	218659.0000000000	4	8	key_status_1	2080.5000	aligned_by_order
899.8398437500	n/a	stimulus	n/a	230359.0000000000	128	9	MW_question	2126.2000	stimulus_value_128_is_MW_prompt_in_EEG
902.4648437500	n/a	response	n/a	231031.0000000000	2	9	key_status_1	2128.8000	aligned_by_order
904.5976562500	n/a	response	n/a	231577.0000000000	2	9	key_status_2	2130.9000	aligned_by_order
992.7656250000	n/a	stimulus	n/a	254148.0000000000	128	10	MW_question	2219.1000	stimulus_value_128_is_MW_prompt_in_EEG
996.0351562500	n/a	response	n/a	254985.0000000000	2	10	key_status_1	2222.3000	aligned_by_order
998.2460937500	n/a	response	n/a	255551.0000000000	2	10	key_status_2	2224.6000	aligned_by_order
1027.4023437500	n/a	stimulus	n/a	263015.0000000000	128	11	MW_question	2253.7000	stimulus_value_128_is_MW_prompt_in_EEG
1030.0156250000	n/a	response	n/a	263684.0000000000	2	11	key_status_1	2256.3000	aligned_by_order
1032.1406250000	n/a	response	n/a	264228.0000000000	4	11	key_status_2	2258.4000	aligned_by_order
1172.4921875000	n/a	stimulus	n/a	300158.0000000000	128	12	MW_question	2398.8000	stimulus_value_128_is_MW_prompt_in_EEG
1175.3867187500	n/a	response	n/a	300899.0000000000	4	12	key_status_1	2401.7000	aligned_by_order
1272.7890625000	n/a	stimulus	n/a	325834.0000000000	128	13	MW_question	2499.1000	stimulus_value_128_is_MW_prompt_in_EEG
1275.9140625000	n/a	response	n/a	326634.0000000000	2	13	key_status_1	2502.2000	aligned_by_order
1278.0429687500	n/a	response	n/a	327179.0000000000	2	13	key_status_2	2504.3000	aligned_by_order
1363.3476562500	n/a	stimulus	n/a	349017.0000000000	128	14	MW_question	2589.6000	stimulus_value_128_is_MW_prompt_in_EEG
1366.2578125000	n/a	response	n/a	349762.0000000000	2	14	key_status_1	2592.5000	aligned_by_order
1370.5976562500	n/a	response	n/a	350873.0000000000	2	14	key_status_2	2594.7000	txt_key0_present_in_eeg_rare
1405.6015625000	n/a	stimulus	n/a	359834.0000000000	128	15	MW_question	2631.9000	stimulus_value_128_is_MW_prompt_in_EEG
1409.0507812500	n/a	response	n/a	360717.0000000000	2	15	key_status_1	2635.3000	aligned_by_order
