onset	duration	trial_type	response_time	sample	value	trial_index	txt_label	txt_onset_log_s	merge_note
1029.5234375000	n/a	response	n/a	263558.0000000000	2	9	key_status_2	1008.4000	aligned_by_order
1125.5273437500	n/a	stimulus	n/a	288135.0000000000	128	10	MW_question	1106.7000	stimulus_value_128_is_MW_prompt_in_EEG
1128.1640625000	n/a	response	n/a	288810.0000000000	2	10	key_status_1	1109.4000	aligned_by_order
1130.6015625000	n/a	response	n/a	289434.0000000000	2	10	key_status_2	1111.7000	aligned_by_order
1276.8125000000	n/a	stimulus	n/a	326864.0000000000	128	11	MW_question	1258.0000	stimulus_value_128_is_MW_prompt_in_EEG
1280.2109375000	n/a	response	n/a	327734.0000000000	4	11	key_status_1	1261.3000	aligned_by_order
1282.3671875000	n/a	response	n/a	328286.0000000000	2	11	key_status_2	1263.5000	aligned_by_order
1284.5507812500	n/a	response	n/a	328845.0000000000	2	11	key_status_3	1265.7000	aligned_by_order
1382.5585937500	n/a	stimulus	n/a	353935.0000000000	128	12	MW_question	1363.7000	stimulus_value_128_is_MW_prompt_in_EEG
1385.1523437500	n/a	response	n/a	354599.0000000000	4	12	key_status_1	1366.3000	aligned_by_order
1391.9023437500	n/a	response	n/a	356327.0000000000	2	12	key_status_2	1368.4000	txt_key0_present_in_eeg_rare
1480.8828125000	n/a	stimulus	n/a	379106.0000000000	128	13	MW_question	1462.0000	stimulus_value_128_is_MW_prompt_in_EEG
1485.0390625000	n/a	response	n/a	380170.0000000000	4	13	key_status_1	1466.2000	aligned_by_order
1487.1953125000	n/a	response	n/a	380722.0000000000	2	13	key_status_2	1468.3000	aligned_by_order
1489.3710937500	n/a	response	n/a	381279.0000000000	2	13	key_status_3	1470.5000	aligned_by_order
1569.3750000000	n/a	stimulus	n/a	401760.0000000000	128	14	MW_question	1550.5000	stimulus_value_128_is_MW_prompt_in_EEG
1572.0703125000	n/a	response	n/a	402450.0000000000	4	14	key_status_1	1553.2000	aligned_by_order
1574.4570312500	n/a	response	n/a	403061.0000000000	4	14	key_status_2	1555.6000	aligned_by_order
1576.7070312500	n/a	response	n/a	403637.0000000000	4	14	key_status_3	1557.9000	aligned_by_order
1714.7148437500	n/a	stimulus	n/a	438967.0000000000	128	15	MW_question	1695.9000	stimulus_value_128_is_MW_prompt_in_EEG
1720.4882812500	n/a	response	n/a	440445.0000000000	4	15	key_status_1	1701.6000	aligned_by_order
1725.0507812500	n/a	response	n/a	441613.0000000000	2	15	key_status_2	1706.2000	aligned_by_order
1727.2304687500	n/a	response	n/a	442171.0000000000	2	15	key_status_3	1708.4000	aligned_by_order
1781.2343750000	n/a	stimulus	n/a	455996.0000000000	128	16	MW_question	1762.4000	stimulus_value_128_is_MW_prompt_in_EEG
1785.1093750000	n/a	response	n/a	456988.0000000000	2	16	key_status_1	1766.2000	aligned_by_order
1787.3554687500	n/a	response	n/a	457563.0000000000	2	16	key_status_2	1768.5000	aligned_by_order
1789.5546875000	n/a	response	n/a	458126.0000000000	4	16	key_status_3	1770.7000	aligned_by_order
1971.8320312500	n/a	stimulus	n/a	504789.0000000000	128	17	MW_question	1953.0000	stimulus_value_128_is_MW_prompt_in_EEG
1974.7773437500	n/a	response	n/a	505543.0000000000	2	17	key_status_1	1955.9000	aligned_by_order
1978.5312500000	n/a	response	n/a	506504.0000000000	2	17	key_status_2	1959.6000	aligned_by_order
1980.9257812500	n/a	response	n/a	507117.0000000000	2	17	key_status_3	1962.0000	aligned_by_order
2059.9296875000	n/a	stimulus	n/a	527342.0000000000	128	18	MW_question	2041.0000	stimulus_value_128_is_MW_prompt_in_EEG
2062.5546875000	n/a	response	n/a	528014.0000000000	8	18	key_status_1	2043.7000	aligned_by_order
2065.0585937500	n/a	response	n/a	528655.0000000000	2	18	key_status_2	2046.2000	aligned_by_order
2067.4101562500	n/a	response	n/a	529257.0000000000	2	18	key_status_3	2048.5000	aligned_by_order
2238.1484375000	n/a	stimulus	n/a	572966.0000000000	128	19	MW_question	2219.3000	stimulus_value_128_is_MW_prompt_in_EEG
2240.8789062500	n/a	response	n/a	573665.0000000000	8	19	key_status_1	2222.0000	aligned_by_order
2245.8125000000	n/a	response	n/a	574928.0000000000	2	19	key_status_2	2224.6000	txt_key0_present_in_eeg_rare
2344.8203125000	n/a	stimulus	n/a	600274.0000000000	128	20	MW_question	2325.9000	stimulus_value_128_is_MW_prompt_in_EEG
2347.4531250000	n/a	response	n/a	600948.0000000000	8	20	key_status_1	2328.5000	aligned_by_order
2352.2148437500	n/a	response	n/a	602167.0000000000	2	20	key_status_2	2331.0000	txt_key0_present_in_eeg_rare
2477.1953125000	n/a	stimulus	n/a	634162.0000000000	128	21	MW_question	2458.3000	stimulus_value_128_is_MW_prompt_in_EEG
2482.3906250000	n/a	response	n/a	635492.0000000000	8	21	key_status_1	2461.2000	txt_key0_present_in_eeg_rare
2485.9492187500	n/a	response	n/a	636403.0000000000	2	21	key_status_2	2463.5000	aligned_by_order
2616.9179687500	n/a	stimulus	n/a	669931.0000000000	128	22	MW_question	2598.0000	stimulus_value_128_is_MW_prompt_in_EEG
2619.6367187500	n/a	response	n/a	670627.0000000000	4	22	key_status_1	2600.7000	aligned_by_order
2621.8945312500	n/a	response	n/a	671205.0000000000	2	22	key_status_2	2603.0000	aligned_by_order
2624.1796875000	n/a	response	n/a	671790.0000000000	2	22	key_status_3	2605.2000	aligned_by_order
