onset	duration	trial_type	response_time	sample	value	trial_index	txt_label	txt_onset_log_s	merge_note
71.3867187500	n/a	stimulus	n/a	18275.0000000000	128	1	MW_question	54.1000	stimulus_value_128_is_MW_prompt_in_EEG
75.7304687500	n/a	response	n/a	19387.0000000000	2	1	key_status_1	58.4000	aligned_by_order
79.7734375000	n/a	response	n/a	20422.0000000000	2	1	key_status_2	62.5000	aligned_by_order
179.8007812500	n/a	stimulus	n/a	46029.0000000000	128	2	MW_question	162.5000	stimulus_value_128_is_MW_prompt_in_EEG
183.0976562500	n/a	response	n/a	46873.0000000000	2	2	key_status_1	165.7000	aligned_by_order
185.6328125000	n/a	response	n/a	47522.0000000000	4	2	key_status_2	168.3000	aligned_by_order
284.8593750000	n/a	stimulus	n/a	72924.0000000000	128	3	MW_question	267.5000	stimulus_value_128_is_MW_prompt_in_EEG
287.7578125000	n/a	response	n/a	73666.0000000000	2	3	key_status_1	270.4000	aligned_by_order
289.9609375000	n/a	response	n/a	74230.0000000000	2	3	key_status_2	272.6000	aligned_by_order
362.1757812500	n/a	stimulus	n/a	92717.0000000000	128	4	MW_question	344.8000	stimulus_value_128_is_MW_prompt_in_EEG
367.2851562500	n/a	response	n/a	94025.0000000000	2	4	key_status_1	349.9000	aligned_by_order
369.4921875000	n/a	response	n/a	94590.0000000000	2	4	key_status_2	352.1000	aligned_by_order
422.6992187500	n/a	stimulus	n/a	108211.0000000000	128	5	MW_question	405.4000	stimulus_value_128_is_MW_prompt_in_EEG
427.8593750000	n/a	response	n/a	109532.0000000000	2	5	key_status_1	410.5000	aligned_by_order
430.1171875000	n/a	response	n/a	110110.0000000000	4	5	key_status_2	412.8000	aligned_by_order
511.1953125000	n/a	stimulus	n/a	130866.0000000000	128	6	MW_question	493.8000	stimulus_value_128_is_MW_prompt_in_EEG
514.0820312500	n/a	response	n/a	131605.0000000000	4	6	key_status_1	496.7000	aligned_by_order
519.1406250000	n/a	response	n/a	132900.0000000000	2	6	key_status_2	501.7000	aligned_by_order
610.5507812500	n/a	stimulus	n/a	156301.0000000000	128	7	MW_question	593.2000	stimulus_value_128_is_MW_prompt_in_EEG
613.8789062500	n/a	response	n/a	157153.0000000000	2	7	key_status_1	596.5000	aligned_by_order
616.5742187500	n/a	response	n/a	157843.0000000000	4	7	key_status_2	599.2000	aligned_by_order
688.8789062500	n/a	stimulus	n/a	176353.0000000000	128	8	MW_question	671.5000	stimulus_value_128_is_MW_prompt_in_EEG
692.1171875000	n/a	response	n/a	177182.0000000000	2	8	key_status_1	674.8000	aligned_by_order
694.6132812500	n/a	response	n/a	177821.0000000000	2	8	key_status_2	677.2000	aligned_by_order
747.7968750000	n/a	stimulus	n/a	191436.0000000000	128	9	MW_question	730.4000	stimulus_value_128_is_MW_prompt_in_EEG
751.9335937500	n/a	response	n/a	192495.0000000000	4	9	key_status_1	734.5000	aligned_by_order
754.4101562500	n/a	response	n/a	193129.0000000000	2	9	key_status_2	737.0000	aligned_by_order
912.6484375000	n/a	stimulus	n/a	233638.0000000000	128	10	MW_question	895.3000	stimulus_value_128_is_MW_prompt_in_EEG
915.3242187500	n/a	response	n/a	234323.0000000000	4	10	key_status_1	897.9000	aligned_by_order
917.7187500000	n/a	response	n/a	234936.0000000000	4	10	key_status_2	900.3000	aligned_by_order
970.2148437500	n/a	stimulus	n/a	248375.0000000000	128	11	MW_question	952.8000	stimulus_value_128_is_MW_prompt_in_EEG
973.5078125000	n/a	response	n/a	249218.0000000000	2	11	key_status_1	956.1000	aligned_by_order
975.8476562500	n/a	response	n/a	249817.0000000000	2	11	key_status_2	958.5000	aligned_by_order
999.1132812500	n/a	stimulus	n/a	255773.0000000000	128	12	MW_question	981.7000	stimulus_value_128_is_MW_prompt_in_EEG
1001.9257812500	n/a	response	n/a	256493.0000000000	2	12	key_status_1	984.5000	aligned_by_order
1004.1406250000	n/a	response	n/a	257060.0000000000	4	12	key_status_2	986.8000	aligned_by_order
1118.3671875000	n/a	stimulus	n/a	286302.0000000000	128	13	MW_question	1101.0000	stimulus_value_128_is_MW_prompt_in_EEG
1121.1289062500	n/a	response	n/a	287009.0000000000	4	13	key_status_1	1103.7000	aligned_by_order
1123.4414062500	n/a	response	n/a	287601.0000000000	2	13	key_status_2	1106.0000	aligned_by_order
1252.6718750000	n/a	stimulus	n/a	320684.0000000000	128	14	MW_question	1235.3000	stimulus_value_128_is_MW_prompt_in_EEG
1255.5195312500	n/a	response	n/a	321413.0000000000	4	14	key_status_1	1238.1000	aligned_by_order
1330.3867187500	n/a	stimulus	n/a	340579.0000000000	128	15	MW_question	1313.0000	stimulus_value_128_is_MW_prompt_in_EEG
