onset	duration	trial_type	response_time	sample	value	trial_index	txt_label	txt_onset_log_s	merge_note
1434.2539062500	n/a	response	n/a	367169.0000000000	4	12	key_status_1	1413.8000	txt_key0_present_in_eeg_rare
1586.5664062500	n/a	stimulus	n/a	406161.0000000000	128	13	MW_question	1571.0000	stimulus_value_128_is_MW_prompt_in_EEG
1591.2500000000	n/a	response	n/a	407360.0000000000	2	13	key_status_1	1575.7000	aligned_by_order
1595.2773437500	n/a	response	n/a	408391.0000000000	4	13	key_status_2	1579.6000	aligned_by_order
1713.5195312500	n/a	stimulus	n/a	438661.0000000000	128	14	MW_question	1697.9000	stimulus_value_128_is_MW_prompt_in_EEG
1716.2734375000	n/a	response	n/a	439366.0000000000	2	14	key_status_1	1700.7000	aligned_by_order
1718.8515625000	n/a	response	n/a	440026.0000000000	2	14	key_status_2	1703.2000	aligned_by_order
2123.9179687500	n/a	stimulus	n/a	543723.0000000000	128	15	MW_question	2108.3000	stimulus_value_128_is_MW_prompt_in_EEG
2127.7539062500	n/a	response	n/a	544705.0000000000	4	15	key_status_1	2112.1000	aligned_by_order
2130.4296875000	n/a	response	n/a	545390.0000000000	2	15	key_status_2	2114.8000	aligned_by_order
2490.3632812500	n/a	stimulus	n/a	637533.0000000000	128	16	MW_question	2474.7000	stimulus_value_128_is_MW_prompt_in_EEG
2495.3476562500	n/a	response	n/a	638809.0000000000	4	16	key_status_1	2479.7000	aligned_by_order
2497.7070312500	n/a	response	n/a	639413.0000000000	2	16	key_status_2	2482.0000	aligned_by_order
2571.9140625000	n/a	stimulus	n/a	658410.0000000000	128	17	MW_question	2556.3000	stimulus_value_128_is_MW_prompt_in_EEG
2574.9765625000	n/a	response	n/a	659194.0000000000	4	17	key_status_1	2559.3000	aligned_by_order
2577.2343750000	n/a	response	n/a	659772.0000000000	2	17	key_status_2	2561.6000	aligned_by_order
2622.5078125000	n/a	stimulus	n/a	671362.0000000000	128	18	MW_question	2606.8000	stimulus_value_128_is_MW_prompt_in_EEG
2627.5390625000	n/a	response	n/a	672650.0000000000	4	18	key_status_1	2611.9000	aligned_by_order
2630.0351562500	n/a	response	n/a	673289.0000000000	2	18	key_status_2	2614.4000	aligned_by_order
