onset	duration	trial_type	response_time	sample	value	trial_index	txt_label	txt_onset_log_s	merge_note
79.9453125000	n/a	stimulus	n/a	20466.0000000000	128	1	MW_question	70.1000	stimulus_value_128_is_MW_prompt_in_EEG
84.2851562500	n/a	response	n/a	21577.0000000000	4	1	key_status_1	74.4000	aligned_by_order
86.6718750000	n/a	response	n/a	22188.0000000000	2	1	key_status_2	76.8000	aligned_by_order
165.6328125000	n/a	stimulus	n/a	42402.0000000000	128	2	MW_question	155.7000	stimulus_value_128_is_MW_prompt_in_EEG
174.1523437500	n/a	response	n/a	44583.0000000000	4	2	key_status_1	164.2000	aligned_by_order
256.2617187500	n/a	stimulus	n/a	65603.0000000000	128	3	MW_question	246.4000	stimulus_value_128_is_MW_prompt_in_EEG
260.5117187500	n/a	response	n/a	66691.0000000000	8	3	key_status_1	250.6000	aligned_by_order
334.8828125000	n/a	stimulus	n/a	85730.0000000000	128	4	MW_question	325.0000	stimulus_value_128_is_MW_prompt_in_EEG
338.4335937500	n/a	response	n/a	86639.0000000000	8	4	key_status_1	328.5000	aligned_by_order
340.8281250000	n/a	response	n/a	87252.0000000000	2	4	key_status_2	330.9000	aligned_by_order
552.4531250000	n/a	stimulus	n/a	141428.0000000000	128	5	MW_question	542.5000	stimulus_value_128_is_MW_prompt_in_EEG
556.2968750000	n/a	response	n/a	142412.0000000000	4	5	key_status_1	546.4000	aligned_by_order
559.0117187500	n/a	response	n/a	143107.0000000000	2	5	key_status_2	549.1000	aligned_by_order
561.9609375000	n/a	response	n/a	143862.0000000000	2	5	key_status_3	552.0000	aligned_by_order
613.9531250000	n/a	stimulus	n/a	157172.0000000000	128	6	MW_question	604.0000	stimulus_value_128_is_MW_prompt_in_EEG
618.5976562500	n/a	response	n/a	158361.0000000000	4	6	key_status_1	608.6000	aligned_by_order
620.9648437500	n/a	response	n/a	158967.0000000000	2	6	key_status_2	611.0000	aligned_by_order
623.9101562500	n/a	response	n/a	159721.0000000000	2	6	key_status_3	614.0000	aligned_by_order
639.8867187500	n/a	stimulus	n/a	163811.0000000000	128	7	MW_question	630.0000	stimulus_value_128_is_MW_prompt_in_EEG
642.5703125000	n/a	response	n/a	164498.0000000000	8	7	key_status_1	632.6000	aligned_by_order
683.4414062500	n/a	stimulus	n/a	174961.0000000000	128	8	MW_question	673.5000	stimulus_value_128_is_MW_prompt_in_EEG
687.6132812500	n/a	response	n/a	176029.0000000000	8	8	key_status_1	677.7000	aligned_by_order
689.7460937500	n/a	response	n/a	176575.0000000000	2	8	key_status_2	679.8000	aligned_by_order
804.0898437500	n/a	stimulus	n/a	205847.0000000000	128	9	MW_question	794.2000	stimulus_value_128_is_MW_prompt_in_EEG
807.0078125000	n/a	response	n/a	206594.0000000000	8	9	key_status_1	797.0000	aligned_by_order
809.2578125000	n/a	response	n/a	207170.0000000000	2	9	key_status_2	799.3000	aligned_by_order
812.1796875000	n/a	response	n/a	207918.0000000000	2	9	key_status_3	802.2000	aligned_by_order
899.1757812500	n/a	stimulus	n/a	230189.0000000000	128	10	MW_question	889.2000	stimulus_value_128_is_MW_prompt_in_EEG
902.2109375000	n/a	response	n/a	230966.0000000000	4	10	key_status_1	892.3000	aligned_by_order
904.3593750000	n/a	response	n/a	231516.0000000000	2	10	key_status_2	894.4000	aligned_by_order
931.9492187500	n/a	stimulus	n/a	238579.0000000000	128	11	MW_question	922.0000	stimulus_value_128_is_MW_prompt_in_EEG
935.2734375000	n/a	response	n/a	239430.0000000000	4	11	key_status_1	925.3000	aligned_by_order
937.3984375000	n/a	response	n/a	239974.0000000000	2	11	key_status_2	927.4000	aligned_by_order
939.9453125000	n/a	response	n/a	240626.0000000000	2	11	key_status_3	930.0000	aligned_by_order
1097.9570312500	n/a	stimulus	n/a	281077.0000000000	128	12	MW_question	1088.0000	stimulus_value_128_is_MW_prompt_in_EEG
