onset	duration	trial_type	response_time	sample	value	trial_index	txt_label	txt_onset_log_s	merge_note
2183.9375000000	n/a	stimulus	n/a	559088.0000000000	128	20	MW_question	2171.9000	stimulus_value_128_is_MW_prompt_in_EEG
2189.1562500000	n/a	response	n/a	560424.0000000000	4	20	key_status_1	2177.0000	aligned_by_order
2191.6328125000	n/a	response	n/a	561058.0000000000	2	20	key_status_2	2179.6000	aligned_by_order
2296.9843750000	n/a	stimulus	n/a	588028.0000000000	128	21	MW_question	2284.9000	stimulus_value_128_is_MW_prompt_in_EEG
2301.1718750000	n/a	response	n/a	589100.0000000000	2	21	key_status_1	2289.1000	aligned_by_order
2304.2421875000	n/a	response	n/a	589886.0000000000	4	21	key_status_2	2292.1000	aligned_by_order
2447.4570312500	n/a	stimulus	n/a	626549.0000000000	128	22	MW_question	2435.4000	stimulus_value_128_is_MW_prompt_in_EEG
2452.9804687500	n/a	response	n/a	627963.0000000000	4	22	key_status_1	2440.9000	aligned_by_order
2455.0859375000	n/a	response	n/a	628502.0000000000	2	22	key_status_2	2443.0000	aligned_by_order
2492.3046875000	n/a	stimulus	n/a	638030.0000000000	128	23	MW_question	2480.2000	stimulus_value_128_is_MW_prompt_in_EEG
2497.6054687500	n/a	response	n/a	639387.0000000000	2	23	key_status_1	2485.5000	aligned_by_order
2500.4414062500	n/a	response	n/a	640113.0000000000	4	23	key_status_2	2488.3000	aligned_by_order
2591.1796875000	n/a	stimulus	n/a	663342.0000000000	128	24	MW_question	2579.1000	stimulus_value_128_is_MW_prompt_in_EEG
2595.4257812500	n/a	response	n/a	664429.0000000000	2	24	key_status_1	2583.3000	aligned_by_order
2602.6562500000	n/a	response	n/a	666280.0000000000	4	24	key_status_2	2590.5000	aligned_by_order
2738.9531250000	n/a	stimulus	n/a	701172.0000000000	128	25	MW_question	2726.9000	stimulus_value_128_is_MW_prompt_in_EEG
2742.9218750000	n/a	response	n/a	702188.0000000000	2	25	key_status_1	2730.8000	aligned_by_order
2745.6757812500	n/a	response	n/a	702893.0000000000	4	25	key_status_2	2733.6000	aligned_by_order
2788.8359375000	n/a	stimulus	n/a	713942.0000000000	128	26	MW_question	2776.7000	stimulus_value_128_is_MW_prompt_in_EEG
2793.5273437500	n/a	response	n/a	715143.0000000000	2	26	key_status_1	2781.4000	aligned_by_order
2799.7226562500	n/a	response	n/a	716729.0000000000	8	26	key_status_2	2787.6000	aligned_by_order
2832.1054687500	n/a	stimulus	n/a	725019.0000000000	128	27	MW_question	2820.0000	stimulus_value_128_is_MW_prompt_in_EEG
2836.8515625000	n/a	response	n/a	726234.0000000000	2	27	key_status_1	2824.7000	aligned_by_order
2839.0117187500	n/a	response	n/a	726787.0000000000	4	27	key_status_2	2826.9000	aligned_by_order
2917.2304687500	n/a	stimulus	n/a	746811.0000000000	128	28	MW_question	2905.1000	stimulus_value_128_is_MW_prompt_in_EEG
2920.2343750000	n/a	response	n/a	747580.0000000000	2	28	key_status_1	2908.1000	aligned_by_order
2924.5117187500	n/a	response	n/a	748675.0000000000	4	28	key_status_2	2912.3000	aligned_by_order
2942.7187500000	n/a	stimulus	n/a	753336.0000000000	128	29	MW_question	2930.6000	stimulus_value_128_is_MW_prompt_in_EEG
2945.4453125000	n/a	response	n/a	754034.0000000000	2	29	key_status_1	2933.3000	aligned_by_order
2948.3281250000	n/a	response	n/a	754772.0000000000	4	29	key_status_2	2936.2000	aligned_by_order
3078.7890625000	n/a	stimulus	n/a	788170.0000000000	128	30	MW_question	3066.7000	stimulus_value_128_is_MW_prompt_in_EEG
3083.9023437500	n/a	response	n/a	789479.0000000000	8	30	key_status_1	3069.6000	txt_key0_present_in_eeg_rare
3169.0976562500	n/a	stimulus	n/a	811289.0000000000	128	31	MW_question	3157.0000	stimulus_value_128_is_MW_prompt_in_EEG
3172.7812500000	n/a	response	n/a	812232.0000000000	2	31	key_status_1	3160.7000	aligned_by_order
3179.1914062500	n/a	response	n/a	813873.0000000000	8	31	key_status_2	3167.0000	aligned_by_order
3200.8398437500	n/a	response	n/a	819415.0000000000	2	31	key_status_3	3188.7000	aligned_by_order
3273.8437500000	n/a	stimulus	n/a	838104.0000000000	128	32	MW_question	3261.7000	stimulus_value_128_is_MW_prompt_in_EEG
3276.5078125000	n/a	response	n/a	838786.0000000000	2	32	key_status_1	3264.4000	aligned_by_order
3278.6562500000	n/a	response	n/a	839336.0000000000	8	32	key_status_2	3266.5000	aligned_by_order
3281.3203125000	n/a	response	n/a	840018.0000000000	2	32	key_status_3	3269.1000	aligned_by_order
3306.3203125000	n/a	stimulus	n/a	846418.0000000000	128	33	MW_question	3294.2000	stimulus_value_128_is_MW_prompt_in_EEG
3309.3867187500	n/a	response	n/a	847203.0000000000	2	33	key_status_1	3297.2000	aligned_by_order
3311.6015625000	n/a	response	n/a	847770.0000000000	8	33	key_status_2	3299.5000	aligned_by_order
3314.1992187500	n/a	response	n/a	848435.0000000000	2	33	key_status_3	3302.0000	aligned_by_order
3440.1328125000	n/a	stimulus	n/a	880674.0000000000	128	34	MW_question	3428.0000	stimulus_value_128_is_MW_prompt_in_EEG
3447.0898437500	n/a	response	n/a	882455.0000000000	8	34	key_status_1	3432.7000	txt_key0_present_in_eeg_rare
3517.2968750000	n/a	stimulus	n/a	900428.0000000000	128	35	MW_question	3505.1000	stimulus_value_128_is_MW_prompt_in_EEG
3523.8828125000	n/a	response	n/a	902114.0000000000	8	35	key_status_1	3508.8000	txt_key0_present_in_eeg_rare
3596.1953125000	n/a	stimulus	n/a	920626.0000000000	128	36	MW_question	3584.0000	stimulus_value_128_is_MW_prompt_in_EEG
3604.2265625000	n/a	response	n/a	922682.0000000000	8	36	key_status_1	3588.3000	txt_key0_present_in_eeg_rare
