onset	duration	trial_type	response_time	sample	value	trial_index	txt_label	txt_onset_log_s	merge_note
1196.8984375000	n/a	response	n/a	306406.0000000000	8	11	key_status_1	1184.8000	aligned_by_order
1199.4843750000	n/a	response	n/a	307068.0000000000	2	11	key_status_2	1187.4000	aligned_by_order
1202.8828125000	n/a	response	n/a	307938.0000000000	4	11	key_status_3	1190.8000	aligned_by_order
1293.8789062500	n/a	stimulus	n/a	331233.0000000000	128	12	MW_question	1281.8000	stimulus_value_128_is_MW_prompt_in_EEG
1298.0390625000	n/a	response	n/a	332298.0000000000	8	12	key_status_1	1286.0000	aligned_by_order
1300.7109375000	n/a	response	n/a	332982.0000000000	2	12	key_status_2	1288.7000	aligned_by_order
1302.9023437500	n/a	response	n/a	333543.0000000000	4	12	key_status_3	1290.9000	aligned_by_order
1414.9101562500	n/a	stimulus	n/a	362217.0000000000	128	13	MW_question	1402.9000	stimulus_value_128_is_MW_prompt_in_EEG
1417.8554687500	n/a	response	n/a	362971.0000000000	4	13	key_status_1	1405.8000	aligned_by_order
1420.2226562500	n/a	response	n/a	363577.0000000000	2	13	key_status_2	1408.1000	aligned_by_order
1504.9335937500	n/a	stimulus	n/a	385263.0000000000	128	14	MW_question	1492.9000	stimulus_value_128_is_MW_prompt_in_EEG
1509.5820312500	n/a	response	n/a	386453.0000000000	4	14	key_status_1	1497.5000	aligned_by_order
1512.9726562500	n/a	response	n/a	387321.0000000000	2	14	key_status_2	1500.9000	aligned_by_order
1517.5507812500	n/a	response	n/a	388493.0000000000	8	14	key_status_3	1505.4000	aligned_by_order
1625.5507812500	n/a	stimulus	n/a	416141.0000000000	128	15	MW_question	1613.5000	stimulus_value_128_is_MW_prompt_in_EEG
1628.1914062500	n/a	response	n/a	416817.0000000000	8	15	key_status_1	1616.1000	aligned_by_order
1630.4960937500	n/a	response	n/a	417407.0000000000	2	15	key_status_2	1618.4000	aligned_by_order
1634.1328125000	n/a	response	n/a	418338.0000000000	2	15	key_status_3	1622.1000	aligned_by_order
1720.1406250000	n/a	stimulus	n/a	440356.0000000000	128	16	MW_question	1708.1000	stimulus_value_128_is_MW_prompt_in_EEG
1723.8476562500	n/a	response	n/a	441305.0000000000	8	16	key_status_1	1711.8000	aligned_by_order
1726.7773437500	n/a	response	n/a	442055.0000000000	2	16	key_status_2	1714.7000	aligned_by_order
1729.8398437500	n/a	response	n/a	442839.0000000000	2	16	key_status_3	1717.8000	aligned_by_order
1778.8320312500	n/a	stimulus	n/a	455381.0000000000	128	17	MW_question	1766.8000	stimulus_value_128_is_MW_prompt_in_EEG
1783.6679687500	n/a	response	n/a	456619.0000000000	8	17	key_status_1	1771.5000	aligned_by_order
1785.8359375000	n/a	response	n/a	457174.0000000000	2	17	key_status_2	1773.8000	aligned_by_order
1789.2617187500	n/a	response	n/a	458051.0000000000	2	17	key_status_3	1777.1000	aligned_by_order
1851.2656250000	n/a	stimulus	n/a	473924.0000000000	128	18	MW_question	1839.2000	stimulus_value_128_is_MW_prompt_in_EEG
1854.6210937500	n/a	response	n/a	474783.0000000000	8	18	key_status_1	1842.5000	aligned_by_order
1858.0859375000	n/a	response	n/a	475670.0000000000	2	18	key_status_2	1846.0000	aligned_by_order
2012.3984375000	n/a	stimulus	n/a	515174.0000000000	128	19	MW_question	2000.3000	stimulus_value_128_is_MW_prompt_in_EEG
2017.7031250000	n/a	response	n/a	516532.0000000000	8	19	key_status_1	2005.6000	aligned_by_order
2020.2851562500	n/a	response	n/a	517193.0000000000	2	19	key_status_2	2008.1000	aligned_by_order
2023.1601562500	n/a	response	n/a	517929.0000000000	2	19	key_status_3	2011.0000	aligned_by_order
2077.1054687500	n/a	stimulus	n/a	531739.0000000000	128	20	MW_question	2065.0000	stimulus_value_128_is_MW_prompt_in_EEG
2081.5742187500	n/a	response	n/a	532883.0000000000	8	20	key_status_1	2069.5000	aligned_by_order
2085.6757812500	n/a	response	n/a	533933.0000000000	2	20	key_status_2	2073.6000	aligned_by_order
2089.1757812500	n/a	response	n/a	534829.0000000000	2	20	key_status_3	2077.0000	aligned_by_order
2194.1835937500	n/a	stimulus	n/a	561711.0000000000	128	21	MW_question	2182.1000	stimulus_value_128_is_MW_prompt_in_EEG
2197.6289062500	n/a	response	n/a	562593.0000000000	8	21	key_status_1	2185.5000	aligned_by_order
2200.8906250000	n/a	response	n/a	563428.0000000000	2	21	key_status_2	2188.8000	aligned_by_order
2203.7578125000	n/a	response	n/a	564162.0000000000	2	21	key_status_3	2191.6000	aligned_by_order
2263.7617187500	n/a	stimulus	n/a	579523.0000000000	128	22	MW_question	2251.6000	stimulus_value_128_is_MW_prompt_in_EEG
2267.5195312500	n/a	response	n/a	580485.0000000000	4	22	key_status_1	2255.4000	aligned_by_order
2270.8750000000	n/a	response	n/a	581344.0000000000	2	22	key_status_2	2258.7000	aligned_by_order
2273.6054687500	n/a	response	n/a	582043.0000000000	4	22	key_status_3	2261.4000	aligned_by_order
2301.6054687500	n/a	stimulus	n/a	589211.0000000000	128	23	MW_question	2289.5000	stimulus_value_128_is_MW_prompt_in_EEG
2305.1210937500	n/a	response	n/a	590111.0000000000	4	23	key_status_1	2293.0000	aligned_by_order
2308.4570312500	n/a	response	n/a	590965.0000000000	2	23	key_status_2	2296.3000	aligned_by_order
2311.6523437500	n/a	response	n/a	591783.0000000000	2	23	key_status_3	2299.5000	aligned_by_order
2495.4609375000	n/a	stimulus	n/a	638838.0000000000	128	24	MW_question	2483.3000	stimulus_value_128_is_MW_prompt_in_EEG
2498.9804687500	n/a	response	n/a	639739.0000000000	8	24	key_status_1	2486.8000	aligned_by_order
2502.3750000000	n/a	response	n/a	640608.0000000000	2	24	key_status_2	2490.2000	aligned_by_order
2504.8125000000	n/a	response	n/a	641232.0000000000	2	24	key_status_3	2492.6000	aligned_by_order
