onset	duration	trial_type	response_time	sample	value	trial_index	txt_label	txt_onset_log_s	merge_note
81.0273437500	n/a	stimulus	n/a	20743.0000000000	128	1	MW_question	62.1000	stimulus_value_128_is_MW_prompt_in_EEG
84.6835937500	n/a	response	n/a	21679.0000000000	2	1	key_status_1	65.7000	aligned_by_order
87.4375000000	n/a	response	n/a	22384.0000000000	2	1	key_status_2	68.5000	aligned_by_order
235.7539062500	n/a	stimulus	n/a	60353.0000000000	128	2	MW_question	216.8000	stimulus_value_128_is_MW_prompt_in_EEG
239.8710937500	n/a	response	n/a	61407.0000000000	2	2	key_status_1	220.8000	aligned_by_order
242.3203125000	n/a	response	n/a	62034.0000000000	4	2	key_status_2	223.3000	aligned_by_order
337.5117187500	n/a	stimulus	n/a	86403.0000000000	128	3	MW_question	318.5000	stimulus_value_128_is_MW_prompt_in_EEG
340.6054687500	n/a	response	n/a	87195.0000000000	2	3	key_status_1	321.6000	aligned_by_order
342.9335937500	n/a	response	n/a	87791.0000000000	2	3	key_status_2	323.9000	aligned_by_order
385.2382812500	n/a	stimulus	n/a	98621.0000000000	128	4	MW_question	366.2000	stimulus_value_128_is_MW_prompt_in_EEG
387.9648437500	n/a	response	n/a	99319.0000000000	4	4	key_status_1	369.0000	aligned_by_order
390.1640625000	n/a	response	n/a	99882.0000000000	2	4	key_status_2	371.2000	aligned_by_order
427.7304687500	n/a	stimulus	n/a	109499.0000000000	128	5	MW_question	408.7000	stimulus_value_128_is_MW_prompt_in_EEG
430.7851562500	n/a	response	n/a	110281.0000000000	2	5	key_status_1	411.8000	aligned_by_order
433.1093750000	n/a	response	n/a	110876.0000000000	2	5	key_status_2	414.1000	aligned_by_order
579.4570312500	n/a	stimulus	n/a	148341.0000000000	128	6	MW_question	560.5000	stimulus_value_128_is_MW_prompt_in_EEG
582.6640625000	n/a	response	n/a	149162.0000000000	2	6	key_status_1	563.7000	aligned_by_order
585.5195312500	n/a	response	n/a	149893.0000000000	2	6	key_status_2	566.5000	aligned_by_order
740.1289062500	n/a	stimulus	n/a	189473.0000000000	128	7	MW_question	721.1000	stimulus_value_128_is_MW_prompt_in_EEG
742.7890625000	n/a	response	n/a	190154.0000000000	2	7	key_status_1	723.8000	aligned_by_order
745.2070312500	n/a	response	n/a	190773.0000000000	4	7	key_status_2	726.2000	aligned_by_order
813.7382812500	n/a	stimulus	n/a	208317.0000000000	128	8	MW_question	794.7000	stimulus_value_128_is_MW_prompt_in_EEG
816.6875000000	n/a	response	n/a	209072.0000000000	4	8	key_status_1	797.7000	aligned_by_order
818.8867187500	n/a	response	n/a	209635.0000000000	2	8	key_status_2	799.8000	aligned_by_order
