onset	duration	trial_type	response_time	sample	value	trial_index	txt_label	txt_onset_log_s	merge_note
2068.3984375000	n/a	response	n/a	529510.0000000000	8	25	key_status_1	2059.0000	aligned_by_order
2103.9101562500	n/a	stimulus	n/a	538601.0000000000	128	26	MW_question	2094.5000	stimulus_value_128_is_MW_prompt_in_EEG
2106.5937500000	n/a	response	n/a	539288.0000000000	8	26	key_status_1	2097.1000	aligned_by_order
2109.7265625000	n/a	response	n/a	540090.0000000000	2	26	key_status_2	2100.3000	aligned_by_order
2141.3632812500	n/a	stimulus	n/a	548189.0000000000	128	27	MW_question	2131.9000	stimulus_value_128_is_MW_prompt_in_EEG
2144.0390625000	n/a	response	n/a	548874.0000000000	8	27	key_status_1	2134.6000	aligned_by_order
2146.4960937500	n/a	response	n/a	549503.0000000000	2	27	key_status_2	2137.0000	aligned_by_order
2281.7929687500	n/a	stimulus	n/a	584139.0000000000	128	28	MW_question	2272.4000	stimulus_value_128_is_MW_prompt_in_EEG
2286.0507812500	n/a	response	n/a	585229.0000000000	8	28	key_status_1	2276.6000	aligned_by_order
2372.3515625000	n/a	stimulus	n/a	607322.0000000000	128	29	MW_question	2362.9000	stimulus_value_128_is_MW_prompt_in_EEG
2375.6367187500	n/a	response	n/a	608163.0000000000	8	29	key_status_1	2366.2000	aligned_by_order
2377.9648437500	n/a	response	n/a	608759.0000000000	2	29	key_status_2	2368.5000	aligned_by_order
2493.1875000000	n/a	stimulus	n/a	638256.0000000000	128	30	MW_question	2483.7000	stimulus_value_128_is_MW_prompt_in_EEG
2496.2617187500	n/a	response	n/a	639043.0000000000	8	30	key_status_1	2486.8000	aligned_by_order
2556.6171875000	n/a	stimulus	n/a	654494.0000000000	128	31	MW_question	2547.2000	stimulus_value_128_is_MW_prompt_in_EEG
2559.7148437500	n/a	response	n/a	655287.0000000000	8	31	key_status_1	2550.2000	aligned_by_order
2638.2851562500	n/a	stimulus	n/a	675401.0000000000	128	32	MW_question	2628.8000	stimulus_value_128_is_MW_prompt_in_EEG
2641.1562500000	n/a	response	n/a	676136.0000000000	8	32	key_status_1	2631.7000	aligned_by_order
