onset	duration	trial_type	response_time	sample	value	trial_index	txt_label	txt_onset_log_s	merge_note
416.5976562500	n/a	response	n/a	106649.0000000000	4	6	key_status_2	404.6000	aligned_by_order
418.7851562500	n/a	response	n/a	107209.0000000000	2	6	key_status_3	406.8000	aligned_by_order
506.7929687500	n/a	stimulus	n/a	129739.0000000000	128	7	MW_question	494.8000	stimulus_value_128_is_MW_prompt_in_EEG
510.9531250000	n/a	response	n/a	130804.0000000000	8	7	key_status_1	499.0000	aligned_by_order
513.0820312500	n/a	response	n/a	131349.0000000000	2	7	key_status_2	501.1000	aligned_by_order
515.2773437500	n/a	response	n/a	131911.0000000000	2	7	key_status_3	503.3000	aligned_by_order
643.2890625000	n/a	stimulus	n/a	164682.0000000000	128	8	MW_question	631.3000	stimulus_value_128_is_MW_prompt_in_EEG
647.5117187500	n/a	response	n/a	165763.0000000000	2	8	key_status_1	635.5000	aligned_by_order
650.5859375000	n/a	response	n/a	166550.0000000000	8	8	key_status_2	638.6000	aligned_by_order
652.7890625000	n/a	response	n/a	167114.0000000000	2	8	key_status_3	640.8000	aligned_by_order
691.7929687500	n/a	stimulus	n/a	177099.0000000000	128	9	MW_question	679.8000	stimulus_value_128_is_MW_prompt_in_EEG
695.0000000000	n/a	response	n/a	177920.0000000000	2	9	key_status_1	683.0000	aligned_by_order
697.1289062500	n/a	response	n/a	178465.0000000000	8	9	key_status_2	685.1000	aligned_by_order
699.4687500000	n/a	response	n/a	179064.0000000000	2	9	key_status_3	687.5000	aligned_by_order
765.4609375000	n/a	stimulus	n/a	195958.0000000000	128	10	MW_question	753.5000	stimulus_value_128_is_MW_prompt_in_EEG
768.4179687500	n/a	response	n/a	196715.0000000000	2	10	key_status_1	756.4000	aligned_by_order
770.5429687500	n/a	response	n/a	197259.0000000000	8	10	key_status_2	758.6000	aligned_by_order
772.9453125000	n/a	response	n/a	197874.0000000000	4	10	key_status_3	761.0000	aligned_by_order
825.9492187500	n/a	stimulus	n/a	211443.0000000000	128	11	MW_question	814.0000	stimulus_value_128_is_MW_prompt_in_EEG
829.5468750000	n/a	response	n/a	212364.0000000000	2	11	key_status_1	817.6000	aligned_by_order
831.6640625000	n/a	response	n/a	212906.0000000000	8	11	key_status_2	819.7000	aligned_by_order
834.3632812500	n/a	response	n/a	213597.0000000000	4	11	key_status_3	822.4000	aligned_by_order
993.3750000000	n/a	stimulus	n/a	254304.0000000000	128	12	MW_question	981.4000	stimulus_value_128_is_MW_prompt_in_EEG
997.7070312500	n/a	response	n/a	255413.0000000000	2	12	key_status_1	985.7000	aligned_by_order
999.8515625000	n/a	response	n/a	255962.0000000000	8	12	key_status_2	987.9000	aligned_by_order
1002.1914062500	n/a	response	n/a	256561.0000000000	4	12	key_status_3	990.2000	aligned_by_order
1056.1953125000	n/a	stimulus	n/a	270386.0000000000	128	13	MW_question	1044.2000	stimulus_value_128_is_MW_prompt_in_EEG
1058.8554687500	n/a	response	n/a	271067.0000000000	4	13	key_status_1	1046.8000	aligned_by_order
1061.0195312500	n/a	response	n/a	271621.0000000000	4	13	key_status_2	1049.0000	aligned_by_order
1063.1992187500	n/a	response	n/a	272179.0000000000	4	13	key_status_3	1051.2000	aligned_by_order
1115.1679687500	n/a	stimulus	n/a	285483.0000000000	128	14	MW_question	1103.2000	stimulus_value_128_is_MW_prompt_in_EEG
1117.8242187500	n/a	response	n/a	286163.0000000000	2	14	key_status_1	1105.8000	aligned_by_order
1119.9921875000	n/a	response	n/a	286718.0000000000	8	14	key_status_2	1107.9000	aligned_by_order
1122.2734375000	n/a	response	n/a	287302.0000000000	4	14	key_status_3	1110.3000	aligned_by_order
1175.2773437500	n/a	stimulus	n/a	300871.0000000000	128	15	MW_question	1163.3000	stimulus_value_128_is_MW_prompt_in_EEG
1177.9726562500	n/a	response	n/a	301561.0000000000	2	15	key_status_1	1165.9000	aligned_by_order
1180.1914062500	n/a	response	n/a	302129.0000000000	8	15	key_status_2	1168.1000	aligned_by_order
1182.3710937500	n/a	response	n/a	302687.0000000000	4	15	key_status_3	1170.4000	aligned_by_order
1322.3828125000	n/a	stimulus	n/a	338530.0000000000	128	16	MW_question	1310.4000	stimulus_value_128_is_MW_prompt_in_EEG
1325.1562500000	n/a	response	n/a	339240.0000000000	4	16	key_status_1	1313.1000	aligned_by_order
1327.2578125000	n/a	response	n/a	339778.0000000000	4	16	key_status_2	1315.2000	aligned_by_order
1329.6210937500	n/a	response	n/a	340383.0000000000	2	16	key_status_3	1317.6000	aligned_by_order
1387.6210937500	n/a	stimulus	n/a	355231.0000000000	128	17	MW_question	1375.6000	stimulus_value_128_is_MW_prompt_in_EEG
1390.6523437500	n/a	response	n/a	356007.0000000000	2	17	key_status_1	1378.6000	aligned_by_order
1392.7460937500	n/a	response	n/a	356543.0000000000	8	17	key_status_2	1380.7000	aligned_by_order
1395.0039062500	n/a	response	n/a	357121.0000000000	4	17	key_status_3	1383.0000	aligned_by_order
1495.0039062500	n/a	stimulus	n/a	382721.0000000000	128	18	MW_question	1483.0000	stimulus_value_128_is_MW_prompt_in_EEG
1498.2460937500	n/a	response	n/a	383551.0000000000	2	18	key_status_1	1486.2000	aligned_by_order
1500.4492187500	n/a	response	n/a	384115.0000000000	8	18	key_status_2	1488.4000	aligned_by_order
1503.3828125000	n/a	response	n/a	384866.0000000000	4	18	key_status_3	1491.3000	aligned_by_order
1635.3906250000	n/a	stimulus	n/a	418660.0000000000	128	19	MW_question	1623.4000	stimulus_value_128_is_MW_prompt_in_EEG
1638.0859375000	n/a	response	n/a	419350.0000000000	4	19	key_status_1	1626.0000	aligned_by_order
1640.1953125000	n/a	response	n/a	419890.0000000000	4	19	key_status_2	1628.1000	aligned_by_order
1643.5078125000	n/a	response	n/a	420738.0000000000	2	19	key_status_3	1631.5000	aligned_by_order
1728.5156250000	n/a	stimulus	n/a	442500.0000000000	128	20	MW_question	1716.5000	stimulus_value_128_is_MW_prompt_in_EEG
1734.3359375000	n/a	response	n/a	443990.0000000000	2	20	key_status_1	1722.2000	aligned_by_order
1737.6445312500	n/a	response	n/a	444837.0000000000	8	20	key_status_2	1725.6000	aligned_by_order
1739.8203125000	n/a	response	n/a	445394.0000000000	4	20	key_status_3	1727.8000	aligned_by_order
1873.8281250000	n/a	stimulus	n/a	479700.0000000000	128	21	MW_question	1861.8000	stimulus_value_128_is_MW_prompt_in_EEG
1877.1406250000	n/a	response	n/a	480548.0000000000	4	21	key_status_1	1865.1000	aligned_by_order
1879.2460937500	n/a	response	n/a	481087.0000000000	4	21	key_status_2	1867.2000	aligned_by_order
1882.0195312500	n/a	response	n/a	481797.0000000000	2	21	key_status_3	1870.0000	aligned_by_order
1986.9843750000	n/a	stimulus	n/a	508668.0000000000	128	22	MW_question	1974.9000	stimulus_value_128_is_MW_prompt_in_EEG
1990.1992187500	n/a	response	n/a	509491.0000000000	2	22	key_status_1	1978.1000	aligned_by_order
1992.4414062500	n/a	response	n/a	510065.0000000000	8	22	key_status_2	1980.4000	aligned_by_order
1994.5898437500	n/a	response	n/a	510615.0000000000	4	22	key_status_3	1982.5000	aligned_by_order
2121.5976562500	n/a	stimulus	n/a	543129.0000000000	128	23	MW_question	2109.5000	stimulus_value_128_is_MW_prompt_in_EEG
2124.5820312500	n/a	response	n/a	543893.0000000000	2	23	key_status_1	2112.5000	aligned_by_order
2126.7109375000	n/a	response	n/a	544438.0000000000	8	23	key_status_2	2114.6000	aligned_by_order
2128.8750000000	n/a	response	n/a	544992.0000000000	4	23	key_status_3	2116.8000	aligned_by_order
2280.8828125000	n/a	stimulus	n/a	583906.0000000000	128	24	MW_question	2268.8000	stimulus_value_128_is_MW_prompt_in_EEG
2284.8554687500	n/a	response	n/a	584923.0000000000	2	24	key_status_1	2272.8000	aligned_by_order
2287.2382812500	n/a	response	n/a	585533.0000000000	8	24	key_status_2	2275.1000	aligned_by_order
2289.5234375000	n/a	response	n/a	586118.0000000000	4	24	key_status_3	2277.4000	aligned_by_order
2630.3164062500	n/a	stimulus	n/a	673361.0000000000	128	25	MW_question	2618.2000	stimulus_value_128_is_MW_prompt_in_EEG
2633.6835937500	n/a	response	n/a	674223.0000000000	8	25	key_status_1	2621.5000	aligned_by_order
2635.9687500000	n/a	response	n/a	674808.0000000000	4	25	key_status_2	2623.8000	aligned_by_order
2638.3125000000	n/a	response	n/a	675408.0000000000	4	25	key_status_3	2626.2000	aligned_by_order
2799.4179687500	n/a	stimulus	n/a	716651.0000000000	128	26	MW_question	2787.3000	stimulus_value_128_is_MW_prompt_in_EEG
2802.5898437500	n/a	response	n/a	717463.0000000000	8	26	key_status_1	2790.5000	aligned_by_order
2804.6953125000	n/a	response	n/a	718002.0000000000	8	26	key_status_2	2792.6000	aligned_by_order
2807.1445312500	n/a	response	n/a	718629.0000000000	8	26	key_status_3	2795.0000	aligned_by_order
2844.1406250000	n/a	stimulus	n/a	728100.0000000000	128	27	MW_question	2832.0000	stimulus_value_128_is_MW_prompt_in_EEG
2847.2851562500	n/a	response	n/a	728905.0000000000	8	27	key_status_1	2835.1000	aligned_by_order
2849.3789062500	n/a	response	n/a	729441.0000000000	8	27	key_status_2	2837.2000	aligned_by_order
2851.5742187500	n/a	response	n/a	730003.0000000000	8	27	key_status_3	2839.4000	aligned_by_order
2948.5781250000	n/a	stimulus	n/a	754836.0000000000	128	28	MW_question	2936.4000	stimulus_value_128_is_MW_prompt_in_EEG
2952.1289062500	n/a	response	n/a	755745.0000000000	8	28	key_status_1	2940.0000	aligned_by_order
2954.2226562500	n/a	response	n/a	756281.0000000000	8	28	key_status_2	2942.1000	aligned_by_order
2956.4296875000	n/a	response	n/a	756846.0000000000	8	28	key_status_3	2944.3000	aligned_by_order
3056.5390625000	n/a	stimulus	n/a	782474.0000000000	128	29	MW_question	3044.4000	stimulus_value_128_is_MW_prompt_in_EEG
3059.2617187500	n/a	response	n/a	783171.0000000000	2	29	key_status_1	3047.1000	aligned_by_order
3061.5742187500	n/a	response	n/a	783763.0000000000	8	29	key_status_2	3049.4000	aligned_by_order
3064.1601562500	n/a	response	n/a	784425.0000000000	4	29	key_status_3	3052.0000	aligned_by_order
3089.6796875000	n/a	stimulus	n/a	790958.0000000000	128	30	MW_question	3077.5000	stimulus_value_128_is_MW_prompt_in_EEG
3092.5156250000	n/a	response	n/a	791684.0000000000	2	30	key_status_1	3080.3000	aligned_by_order
3094.5820312500	n/a	response	n/a	792213.0000000000	8	30	key_status_2	3082.4000	aligned_by_order
3097.6679687500	n/a	response	n/a	793003.0000000000	4	30	key_status_3	3085.5000	aligned_by_order
3185.6601562500	n/a	stimulus	n/a	815529.0000000000	128	31	MW_question	3173.5000	stimulus_value_128_is_MW_prompt_in_EEG
3190.1601562500	n/a	response	n/a	816681.0000000000	2	31	key_status_1	3178.0000	aligned_by_order
3192.2460937500	n/a	response	n/a	817215.0000000000	4	31	key_status_2	3180.1000	aligned_by_order
3194.4414062500	n/a	response	n/a	817777.0000000000	4	31	key_status_3	3182.3000	aligned_by_order
3226.4453125000	n/a	stimulus	n/a	825970.0000000000	128	32	MW_question	3214.3000	stimulus_value_128_is_MW_prompt_in_EEG
3229.0859375000	n/a	response	n/a	826646.0000000000	2	32	key_status_1	3216.9000	aligned_by_order
3231.3085937500	n/a	response	n/a	827215.0000000000	8	32	key_status_2	3219.1000	aligned_by_order
3233.4726562500	n/a	response	n/a	827769.0000000000	4	32	key_status_3	3221.3000	aligned_by_order
3309.4765625000	n/a	stimulus	n/a	847226.0000000000	128	33	MW_question	3297.3000	stimulus_value_128_is_MW_prompt_in_EEG
3312.0976562500	n/a	response	n/a	847897.0000000000	2	33	key_status_1	3299.9000	aligned_by_order
3314.1953125000	n/a	response	n/a	848434.0000000000	8	33	key_status_2	3302.0000	aligned_by_order
