onset	duration	trial_type	response_time	sample	value	trial_index	txt_label	txt_onset_log_s	merge_note
154.0429687500	n/a	stimulus	n/a	39435.0000000000	128	1	MW_question	138.4000	stimulus_value_128_is_MW_prompt_in_EEG
156.9335937500	n/a	response	n/a	40175.0000000000	4	1	key_status_1	141.2000	aligned_by_order
160.5156250000	n/a	response	n/a	41092.0000000000	4	1	key_status_2	144.8000	aligned_by_order
163.4843750000	n/a	response	n/a	41852.0000000000	2	1	key_status_3	147.8000	aligned_by_order
273.4921875000	n/a	stimulus	n/a	70014.0000000000	128	2	MW_question	257.8000	stimulus_value_128_is_MW_prompt_in_EEG
276.7617187500	n/a	response	n/a	70851.0000000000	2	2	key_status_1	261.1000	aligned_by_order
279.5937500000	n/a	response	n/a	71576.0000000000	4	2	key_status_2	263.9000	aligned_by_order
281.9375000000	n/a	response	n/a	72176.0000000000	2	2	key_status_3	266.2000	aligned_by_order
440.9453125000	n/a	stimulus	n/a	112882.0000000000	128	3	MW_question	425.3000	stimulus_value_128_is_MW_prompt_in_EEG
444.0742187500	n/a	response	n/a	113683.0000000000	4	3	key_status_1	428.4000	aligned_by_order
448.4687500000	n/a	response	n/a	114808.0000000000	2	3	key_status_2	432.8000	aligned_by_order
450.6640625000	n/a	response	n/a	115370.0000000000	2	3	key_status_3	435.0000	aligned_by_order
609.6718750000	n/a	stimulus	n/a	156076.0000000000	128	4	MW_question	594.0000	stimulus_value_128_is_MW_prompt_in_EEG
614.4101562500	n/a	response	n/a	157289.0000000000	4	4	key_status_1	598.7000	aligned_by_order
617.4843750000	n/a	response	n/a	158076.0000000000	4	4	key_status_2	601.8000	aligned_by_order
619.7773437500	n/a	response	n/a	158663.0000000000	2	4	key_status_3	604.1000	aligned_by_order
697.7656250000	n/a	stimulus	n/a	178628.0000000000	128	5	MW_question	682.1000	stimulus_value_128_is_MW_prompt_in_EEG
705.5859375000	n/a	response	n/a	180630.0000000000	8	5	key_status_1	689.9000	aligned_by_order
708.9140625000	n/a	response	n/a	181482.0000000000	2	5	key_status_2	693.2000	aligned_by_order
712.7695312500	n/a	response	n/a	182469.0000000000	2	5	key_status_3	697.0000	aligned_by_order
825.7773437500	n/a	stimulus	n/a	211399.0000000000	128	6	MW_question	810.1000	stimulus_value_128_is_MW_prompt_in_EEG
831.0390625000	n/a	response	n/a	212746.0000000000	4	6	key_status_1	815.3000	aligned_by_order
834.9140625000	n/a	response	n/a	213738.0000000000	2	6	key_status_2	819.2000	aligned_by_order
837.1210937500	n/a	response	n/a	214303.0000000000	2	6	key_status_3	821.4000	aligned_by_order
954.1289062500	n/a	stimulus	n/a	244257.0000000000	128	7	MW_question	938.4000	stimulus_value_128_is_MW_prompt_in_EEG
959.4687500000	n/a	response	n/a	245624.0000000000	2	7	key_status_1	943.7000	aligned_by_order
961.5820312500	n/a	response	n/a	246165.0000000000	4	7	key_status_2	945.9000	aligned_by_order
963.7656250000	n/a	response	n/a	246724.0000000000	2	7	key_status_3	948.0000	aligned_by_order
1076.7734375000	n/a	stimulus	n/a	275654.0000000000	128	8	MW_question	1061.1000	stimulus_value_128_is_MW_prompt_in_EEG
1081.5195312500	n/a	response	n/a	276869.0000000000	4	8	key_status_1	1065.8000	aligned_by_order
1084.6953125000	n/a	response	n/a	277682.0000000000	2	8	key_status_2	1068.9000	aligned_by_order
1086.9296875000	n/a	response	n/a	278254.0000000000	2	8	key_status_3	1071.2000	aligned_by_order
1143.9335937500	n/a	stimulus	n/a	292847.0000000000	128	9	MW_question	1128.2000	stimulus_value_128_is_MW_prompt_in_EEG
1146.5898437500	n/a	response	n/a	293527.0000000000	8	9	key_status_1	1130.8000	aligned_by_order
1148.8945312500	n/a	response	n/a	294117.0000000000	2	9	key_status_2	1133.2000	aligned_by_order
1151.9843750000	n/a	response	n/a	294908.0000000000	2	9	key_status_3	1136.2000	aligned_by_order
1270.9804687500	n/a	stimulus	n/a	325371.0000000000	128	10	MW_question	1255.2000	stimulus_value_128_is_MW_prompt_in_EEG
1273.6132812500	n/a	response	n/a	326045.0000000000	8	10	key_status_1	1257.9000	aligned_by_order
1275.8203125000	n/a	response	n/a	326610.0000000000	2	10	key_status_2	1260.1000	aligned_by_order
1278.0156250000	n/a	response	n/a	327172.0000000000	2	10	key_status_3	1262.3000	aligned_by_order
1359.0195312500	n/a	stimulus	n/a	347909.0000000000	128	11	MW_question	1343.3000	stimulus_value_128_is_MW_prompt_in_EEG
1361.7929687500	n/a	response	n/a	348619.0000000000	8	11	key_status_1	1346.0000	aligned_by_order
1363.9453125000	n/a	response	n/a	349170.0000000000	2	11	key_status_2	1348.2000	aligned_by_order
1366.1289062500	n/a	response	n/a	349729.0000000000	2	11	key_status_3	1350.4000	aligned_by_order
1409.1328125000	n/a	stimulus	n/a	360738.0000000000	128	12	MW_question	1393.4000	stimulus_value_128_is_MW_prompt_in_EEG
1413.3710937500	n/a	response	n/a	361823.0000000000	8	12	key_status_1	1397.6000	aligned_by_order
1415.6992187500	n/a	response	n/a	362419.0000000000	2	12	key_status_2	1399.9000	aligned_by_order
1417.9062500000	n/a	response	n/a	362984.0000000000	2	12	key_status_3	1402.1000	aligned_by_order
