onset	duration	trial_type	response_time	sample	value	trial_index	txt_label	txt_onset_log_s	merge_note
890.1835937500	n/a	response	n/a	227887.0000000000	4	8	key_status_1	872.6000	aligned_by_order
892.3789062500	n/a	response	n/a	228449.0000000000	2	8	key_status_2	874.8000	aligned_by_order
987.7968750000	n/a	stimulus	n/a	252876.0000000000	128	9	MW_question	970.2000	stimulus_value_128_is_MW_prompt_in_EEG
990.4335937500	n/a	response	n/a	253551.0000000000	4	9	key_status_1	972.8000	aligned_by_order
993.2304687500	n/a	response	n/a	254267.0000000000	2	9	key_status_2	975.6000	aligned_by_order
996.9804687500	n/a	response	n/a	255227.0000000000	2	9	key_status_3	979.4000	aligned_by_order
1027.9804687500	n/a	stimulus	n/a	263163.0000000000	128	10	MW_question	1010.4000	stimulus_value_128_is_MW_prompt_in_EEG
1030.8320312500	n/a	response	n/a	263893.0000000000	4	10	key_status_1	1013.2000	aligned_by_order
1106.5976562500	n/a	stimulus	n/a	283289.0000000000	128	11	MW_question	1089.0000	stimulus_value_128_is_MW_prompt_in_EEG
1110.1601562500	n/a	response	n/a	284201.0000000000	2	11	key_status_1	1092.5000	aligned_by_order
1112.6953125000	n/a	response	n/a	284850.0000000000	2	11	key_status_2	1095.1000	aligned_by_order
1269.8984375000	n/a	stimulus	n/a	325094.0000000000	128	12	MW_question	1252.3000	stimulus_value_128_is_MW_prompt_in_EEG
1274.5468750000	n/a	response	n/a	326284.0000000000	4	12	key_status_1	1256.9000	aligned_by_order
1276.7734375000	n/a	response	n/a	326854.0000000000	2	12	key_status_2	1259.1000	aligned_by_order
1398.1757812500	n/a	stimulus	n/a	357933.0000000000	128	13	MW_question	1380.5000	stimulus_value_128_is_MW_prompt_in_EEG
1400.9648437500	n/a	response	n/a	358647.0000000000	2	13	key_status_1	1383.3000	aligned_by_order
1403.1171875000	n/a	response	n/a	359198.0000000000	2	13	key_status_2	1385.5000	aligned_by_order
1549.4023437500	n/a	stimulus	n/a	396647.0000000000	128	14	MW_question	1531.8000	stimulus_value_128_is_MW_prompt_in_EEG
1555.0078125000	n/a	response	n/a	398082.0000000000	4	14	key_status_1	1534.6000	txt_key0_present_in_eeg_rare
1684.3906250000	n/a	stimulus	n/a	431204.0000000000	128	15	MW_question	1666.7000	stimulus_value_128_is_MW_prompt_in_EEG
1689.8007812500	n/a	response	n/a	432589.0000000000	8	15	key_status_1	1669.8000	txt_key0_present_in_eeg_rare
1795.5625000000	n/a	stimulus	n/a	459664.0000000000	128	16	MW_question	1777.9000	stimulus_value_128_is_MW_prompt_in_EEG
1799.0781250000	n/a	response	n/a	460564.0000000000	2	16	key_status_1	1781.4000	aligned_by_order
1801.2500000000	n/a	response	n/a	461120.0000000000	2	16	key_status_2	1783.5000	aligned_by_order
1854.5195312500	n/a	stimulus	n/a	474757.0000000000	128	17	MW_question	1836.8000	stimulus_value_128_is_MW_prompt_in_EEG
1857.1523437500	n/a	response	n/a	475431.0000000000	2	17	key_status_1	1839.5000	aligned_by_order
1859.3359375000	n/a	response	n/a	475990.0000000000	2	17	key_status_2	1841.6000	aligned_by_order
1986.5468750000	n/a	stimulus	n/a	508556.0000000000	128	18	MW_question	1968.9000	stimulus_value_128_is_MW_prompt_in_EEG
1991.9179687500	n/a	response	n/a	509931.0000000000	4	18	key_status_1	1971.6000	txt_key0_present_in_eeg_rare
2075.8710937500	n/a	stimulus	n/a	531423.0000000000	128	19	MW_question	2058.2000	stimulus_value_128_is_MW_prompt_in_EEG
2081.0234375000	n/a	response	n/a	532742.0000000000	2	19	key_status_1	2061.1000	txt_key0_present_in_eeg_rare
2139.2656250000	n/a	stimulus	n/a	547652.0000000000	128	20	MW_question	2121.6000	stimulus_value_128_is_MW_prompt_in_EEG
2144.8437500000	n/a	response	n/a	549080.0000000000	4	20	key_status_1	2124.3000	txt_key0_present_in_eeg_rare
2147.8984375000	n/a	response	n/a	549862.0000000000	2	20	key_status_2	2127.1000	aligned_by_order
2295.8984375000	n/a	stimulus	n/a	587750.0000000000	128	21	MW_question	2278.2000	stimulus_value_128_is_MW_prompt_in_EEG
2300.8867187500	n/a	response	n/a	589027.0000000000	8	21	key_status_1	2280.9000	txt_key0_present_in_eeg_rare
2439.4453125000	n/a	stimulus	n/a	624498.0000000000	128	22	MW_question	2421.7000	stimulus_value_128_is_MW_prompt_in_EEG
2444.3554687500	n/a	response	n/a	625755.0000000000	2	22	key_status_1	2424.3000	txt_key0_present_in_eeg_rare
2581.2187500000	n/a	stimulus	n/a	660792.0000000000	128	23	MW_question	2563.5000	stimulus_value_128_is_MW_prompt_in_EEG
2588.7031250000	n/a	response	n/a	662708.0000000000	2	23	key_status_1	2568.1000	txt_key0_present_in_eeg_rare
2672.2617187500	n/a	stimulus	n/a	684099.0000000000	128	24	MW_question	2654.5000	stimulus_value_128_is_MW_prompt_in_EEG
2680.2265625000	n/a	response	n/a	686138.0000000000	4	24	key_status_1	2657.8000	txt_key0_present_in_eeg_rare
