onset	duration	trial_type	response_time	sample	value	trial_index	txt_label	txt_onset_log_s	merge_note
643.3906250000	n/a	stimulus	n/a	164708.0000000000	128	7	MW_question	615.4000	stimulus_value_128_is_MW_prompt_in_EEG
648.3593750000	n/a	response	n/a	165980.0000000000	2	7	key_status_1	620.4000	aligned_by_order
650.7773437500	n/a	response	n/a	166599.0000000000	2	7	key_status_2	622.8000	aligned_by_order
799.4101562500	n/a	stimulus	n/a	204649.0000000000	128	8	MW_question	771.4000	stimulus_value_128_is_MW_prompt_in_EEG
803.8125000000	n/a	response	n/a	205776.0000000000	4	8	key_status_1	775.8000	aligned_by_order
806.0859375000	n/a	response	n/a	206358.0000000000	2	8	key_status_2	778.1000	aligned_by_order
918.2500000000	n/a	stimulus	n/a	235072.0000000000	128	9	MW_question	890.2000	stimulus_value_128_is_MW_prompt_in_EEG
922.1250000000	n/a	response	n/a	236064.0000000000	4	9	key_status_1	894.1000	aligned_by_order
924.3320312500	n/a	response	n/a	236629.0000000000	2	9	key_status_2	896.3000	aligned_by_order
1036.8007812500	n/a	stimulus	n/a	265421.0000000000	128	10	MW_question	1008.8000	stimulus_value_128_is_MW_prompt_in_EEG
1040.2812500000	n/a	response	n/a	266312.0000000000	2	10	key_status_1	1012.2000	aligned_by_order
1043.2148437500	n/a	response	n/a	267063.0000000000	2	10	key_status_2	1015.2000	aligned_by_order
1076.4609375000	n/a	stimulus	n/a	275574.0000000000	128	11	MW_question	1048.5000	stimulus_value_128_is_MW_prompt_in_EEG
1081.0195312500	n/a	response	n/a	276741.0000000000	2	11	key_status_1	1053.0000	aligned_by_order
1083.4453125000	n/a	response	n/a	277362.0000000000	2	11	key_status_2	1055.4000	aligned_by_order
1190.7500000000	n/a	stimulus	n/a	304832.0000000000	128	12	MW_question	1162.7000	stimulus_value_128_is_MW_prompt_in_EEG
1194.2929687500	n/a	response	n/a	305739.0000000000	4	12	key_status_1	1166.2000	aligned_by_order
1196.7304687500	n/a	response	n/a	306363.0000000000	2	12	key_status_2	1168.7000	aligned_by_order
1351.1015625000	n/a	stimulus	n/a	345882.0000000000	128	13	MW_question	1323.1000	stimulus_value_128_is_MW_prompt_in_EEG
1355.5781250000	n/a	response	n/a	347028.0000000000	2	13	key_status_1	1327.5000	aligned_by_order
1358.5195312500	n/a	response	n/a	347781.0000000000	4	13	key_status_2	1330.5000	aligned_by_order
1422.1679687500	n/a	stimulus	n/a	364075.0000000000	128	14	MW_question	1394.1000	stimulus_value_128_is_MW_prompt_in_EEG
1427.2617187500	n/a	response	n/a	365379.0000000000	2	14	key_status_1	1399.2000	aligned_by_order
1429.4335937500	n/a	response	n/a	365935.0000000000	4	14	key_status_2	1401.4000	aligned_by_order
1454.8710937500	n/a	stimulus	n/a	372447.0000000000	128	15	MW_question	1426.8000	stimulus_value_128_is_MW_prompt_in_EEG
1457.8046875000	n/a	response	n/a	373198.0000000000	2	15	key_status_1	1429.7000	aligned_by_order
1460.5859375000	n/a	response	n/a	373910.0000000000	2	15	key_status_2	1432.5000	aligned_by_order
1554.9804687500	n/a	stimulus	n/a	398075.0000000000	128	16	MW_question	1526.9000	stimulus_value_128_is_MW_prompt_in_EEG
1557.8046875000	n/a	response	n/a	398798.0000000000	4	16	key_status_1	1529.8000	aligned_by_order
1560.0117187500	n/a	response	n/a	399363.0000000000	2	16	key_status_2	1532.0000	aligned_by_order
1607.2773437500	n/a	stimulus	n/a	411463.0000000000	128	17	MW_question	1579.2000	stimulus_value_128_is_MW_prompt_in_EEG
1610.9726562500	n/a	response	n/a	412409.0000000000	4	17	key_status_1	1582.9000	aligned_by_order
1613.3320312500	n/a	response	n/a	413013.0000000000	2	17	key_status_2	1585.3000	aligned_by_order
1672.8046875000	n/a	stimulus	n/a	428238.0000000000	128	18	MW_question	1644.8000	stimulus_value_128_is_MW_prompt_in_EEG
1675.7734375000	n/a	response	n/a	428998.0000000000	4	18	key_status_1	1647.7000	aligned_by_order
1678.2070312500	n/a	response	n/a	429621.0000000000	2	18	key_status_2	1650.1000	aligned_by_order
