onset	duration	trial_type	response_time	sample	value	trial_index	txt_label	txt_onset_log_s	merge_note
1406.0585937500	n/a	response	n/a	359951.0000000000	4	16	key_status_3	1392.6000	aligned_by_order
1464.0664062500	n/a	stimulus	n/a	374801.0000000000	128	17	MW_question	1450.6000	stimulus_value_128_is_MW_prompt_in_EEG
1467.6015625000	n/a	response	n/a	375706.0000000000	8	17	key_status_1	1454.2000	aligned_by_order
1469.8007812500	n/a	response	n/a	376269.0000000000	4	17	key_status_2	1456.4000	aligned_by_order
1472.0742187500	n/a	response	n/a	376851.0000000000	4	17	key_status_3	1458.6000	aligned_by_order
1572.0820312500	n/a	stimulus	n/a	402453.0000000000	128	18	MW_question	1558.6000	stimulus_value_128_is_MW_prompt_in_EEG
1575.8125000000	n/a	response	n/a	403408.0000000000	4	18	key_status_1	1562.3000	aligned_by_order
1582.0117187500	n/a	response	n/a	404995.0000000000	8	18	key_status_2	1568.5000	aligned_by_order
1584.4375000000	n/a	response	n/a	405616.0000000000	4	18	key_status_3	1571.0000	aligned_by_order
1716.4375000000	n/a	stimulus	n/a	439408.0000000000	128	19	MW_question	1703.0000	stimulus_value_128_is_MW_prompt_in_EEG
1720.8046875000	n/a	response	n/a	440526.0000000000	8	19	key_status_1	1707.4000	aligned_by_order
1740.5468750000	n/a	response	n/a	445580.0000000000	4	19	key_status_2	1727.1000	aligned_by_order
1744.6796875000	n/a	response	n/a	446638.0000000000	4	19	key_status_3	1731.2000	aligned_by_order
1829.6835937500	n/a	stimulus	n/a	468399.0000000000	128	20	MW_question	1816.2000	stimulus_value_128_is_MW_prompt_in_EEG
1832.3320312500	n/a	response	n/a	469077.0000000000	4	20	key_status_1	1818.9000	aligned_by_order
1834.4492187500	n/a	response	n/a	469619.0000000000	4	20	key_status_2	1821.0000	aligned_by_order
1849.0429687500	n/a	response	n/a	473355.0000000000	4	20	key_status_3	1835.6000	aligned_by_order
1983.0546875000	n/a	stimulus	n/a	507662.0000000000	128	21	MW_question	1969.6000	stimulus_value_128_is_MW_prompt_in_EEG
1985.8789062500	n/a	response	n/a	508385.0000000000	8	21	key_status_1	1972.4000	aligned_by_order
1989.9101562500	n/a	response	n/a	509417.0000000000	4	21	key_status_2	1976.4000	aligned_by_order
1993.5351562500	n/a	response	n/a	510345.0000000000	4	21	key_status_3	1980.0000	aligned_by_order
2098.5351562500	n/a	stimulus	n/a	537225.0000000000	128	22	MW_question	2085.1000	stimulus_value_128_is_MW_prompt_in_EEG
2101.1679687500	n/a	response	n/a	537899.0000000000	4	22	key_status_1	2087.7000	aligned_by_order
2122.8984375000	n/a	response	n/a	543462.0000000000	4	22	key_status_2	2109.4000	aligned_by_order
2126.8867187500	n/a	response	n/a	544483.0000000000	4	22	key_status_3	2113.4000	aligned_by_order
2253.8984375000	n/a	stimulus	n/a	576998.0000000000	128	23	MW_question	2240.4000	stimulus_value_128_is_MW_prompt_in_EEG
2256.6835937500	n/a	response	n/a	577711.0000000000	4	23	key_status_1	2243.2000	aligned_by_order
2264.1718750000	n/a	response	n/a	579628.0000000000	4	23	key_status_2	2250.7000	aligned_by_order
2266.9960937500	n/a	response	n/a	580351.0000000000	4	23	key_status_3	2253.5000	aligned_by_order
2418.9804687500	n/a	stimulus	n/a	619259.0000000000	128	24	MW_question	2405.5000	stimulus_value_128_is_MW_prompt_in_EEG
2422.4140625000	n/a	response	n/a	620138.0000000000	8	24	key_status_1	2408.9000	aligned_by_order
2425.4062500000	n/a	response	n/a	620904.0000000000	4	24	key_status_2	2411.9000	aligned_by_order
2427.7460937500	n/a	response	n/a	621503.0000000000	4	24	key_status_3	2414.2000	aligned_by_order
2591.7421875000	n/a	stimulus	n/a	663486.0000000000	128	25	MW_question	2578.2000	stimulus_value_128_is_MW_prompt_in_EEG
2595.9375000000	n/a	response	n/a	664560.0000000000	4	25	key_status_1	2582.4000	aligned_by_order
2598.8515625000	n/a	response	n/a	665306.0000000000	4	25	key_status_2	2585.3000	aligned_by_order
2603.1328125000	n/a	response	n/a	666402.0000000000	4	25	key_status_3	2589.6000	aligned_by_order
2762.1445312500	n/a	stimulus	n/a	707109.0000000000	128	26	MW_question	2748.6000	stimulus_value_128_is_MW_prompt_in_EEG
2765.6132812500	n/a	response	n/a	707997.0000000000	4	26	key_status_1	2752.1000	aligned_by_order
2769.7773437500	n/a	response	n/a	709063.0000000000	4	26	key_status_2	2756.3000	aligned_by_order
2771.9882812500	n/a	response	n/a	709629.0000000000	8	26	key_status_3	2758.5000	aligned_by_order
2917.0000000000	n/a	stimulus	n/a	746752.0000000000	128	27	MW_question	2903.5000	stimulus_value_128_is_MW_prompt_in_EEG
2919.8046875000	n/a	response	n/a	747470.0000000000	2	27	key_status_1	2906.2000	aligned_by_order
2923.5195312500	n/a	response	n/a	748421.0000000000	8	27	key_status_2	2910.0000	aligned_by_order
2925.7812500000	n/a	response	n/a	749000.0000000000	8	27	key_status_3	2912.2000	aligned_by_order
3060.7851562500	n/a	stimulus	n/a	783561.0000000000	128	28	MW_question	3047.3000	stimulus_value_128_is_MW_prompt_in_EEG
3063.7656250000	n/a	response	n/a	784324.0000000000	2	28	key_status_1	3050.2000	aligned_by_order
3066.7031250000	n/a	response	n/a	785076.0000000000	8	28	key_status_2	3053.1000	aligned_by_order
3071.1914062500	n/a	response	n/a	786225.0000000000	8	28	key_status_3	3057.6000	aligned_by_order
