onset	duration	trial_type	response_time	sample	value	trial_index	txt_label	txt_onset_log_s	merge_note
1768.7656250000	n/a	stimulus	n/a	452804.0000000000	128	17	MW_question	1758.7000	stimulus_value_128_is_MW_prompt_in_EEG
1771.6367187500	n/a	response	n/a	453539.0000000000	8	17	key_status_1	1761.5000	aligned_by_order
1885.6289062500	n/a	stimulus	n/a	482721.0000000000	128	18	MW_question	1875.5000	stimulus_value_128_is_MW_prompt_in_EEG
1888.8320312500	n/a	response	n/a	483541.0000000000	4	18	key_status_1	1878.7000	aligned_by_order
1892.4101562500	n/a	response	n/a	484457.0000000000	2	18	key_status_2	1882.3000	aligned_by_order
1916.8437500000	n/a	stimulus	n/a	490712.0000000000	128	19	MW_question	1906.7000	stimulus_value_128_is_MW_prompt_in_EEG
1919.9609375000	n/a	response	n/a	491510.0000000000	8	19	key_status_1	1909.8000	aligned_by_order
1992.8085937500	n/a	stimulus	n/a	510159.0000000000	128	20	MW_question	1982.7000	stimulus_value_128_is_MW_prompt_in_EEG
1996.4843750000	n/a	response	n/a	511100.0000000000	8	20	key_status_1	1986.4000	aligned_by_order
2118.1406250000	n/a	stimulus	n/a	542244.0000000000	128	21	MW_question	2108.0000	stimulus_value_128_is_MW_prompt_in_EEG
2122.3515625000	n/a	response	n/a	543322.0000000000	8	21	key_status_1	2112.2000	aligned_by_order
2241.7929687500	n/a	stimulus	n/a	573899.0000000000	128	22	MW_question	2231.7000	stimulus_value_128_is_MW_prompt_in_EEG
2244.5000000000	n/a	response	n/a	574592.0000000000	8	22	key_status_1	2234.4000	aligned_by_order
2343.8867187500	n/a	stimulus	n/a	600035.0000000000	128	23	MW_question	2333.8000	stimulus_value_128_is_MW_prompt_in_EEG
2346.8945312500	n/a	response	n/a	600805.0000000000	8	23	key_status_1	2336.8000	aligned_by_order
2454.8710937500	n/a	stimulus	n/a	628447.0000000000	128	24	MW_question	2444.7000	stimulus_value_128_is_MW_prompt_in_EEG
2458.0000000000	n/a	response	n/a	629248.0000000000	8	24	key_status_1	2447.9000	aligned_by_order
2460.9375000000	n/a	response	n/a	630000.0000000000	2	24	key_status_2	2450.8000	aligned_by_order
2491.6835937500	n/a	stimulus	n/a	637871.0000000000	128	25	MW_question	2481.6000	stimulus_value_128_is_MW_prompt_in_EEG
2495.9062500000	n/a	response	n/a	638952.0000000000	8	25	key_status_1	2485.7000	aligned_by_order
2573.4023437500	n/a	stimulus	n/a	658791.0000000000	128	26	MW_question	2563.3000	stimulus_value_128_is_MW_prompt_in_EEG
2577.0625000000	n/a	response	n/a	659728.0000000000	4	26	key_status_1	2566.9000	aligned_by_order
2581.0429687500	n/a	response	n/a	660747.0000000000	2	26	key_status_2	2570.9000	aligned_by_order
2585.1054687500	n/a	response	n/a	661787.0000000000	2	26	key_status_3	2574.9000	aligned_by_order
2633.0937500000	n/a	stimulus	n/a	674072.0000000000	128	27	MW_question	2622.9000	stimulus_value_128_is_MW_prompt_in_EEG
2635.8007812500	n/a	response	n/a	674765.0000000000	8	27	key_status_1	2625.6000	aligned_by_order
2639.2500000000	n/a	response	n/a	675648.0000000000	2	27	key_status_2	2629.1000	aligned_by_order
